# ra : 356.75, dec : 51.75
2023-09-11_2023-09-17,60201.16667962952,"[22268.0, 2866.0, 287.0, 26.0, 7.0, 0.0, 0.0]","[22070.453796175614, 2906.96927111224, 283.6947495943956, 17.47495311532646, 4.011068816617482, 0.2784254599406681, 0.09938217093060676]","[762405216.7104865, 100455958.16122541, 9809718.310166625, 602625.6332623156, 139812.30647923157, 9968.629017038862, 2917.0773688988247]",207785.0
2023-09-18_2023-09-24,60208.16700092539,"[21978.0, 2858.0, 279.0, 22.0, 8.0, 0.0, 0.0]","[22075.777418773974, 2910.572126320122, 280.0943851508873, 17.689620574790975, 4.6054972733992905, 0.2362106713839896, 0.085256053140762]","[758976502.5520482, 100026290.63646896, 9624937.679833958, 606720.9094270794, 157694.1434917902, 8148.619127133816, 3121.7994405098066]",206478.9
2023-09-25_2023-10-01,60215.16700601883,"[20190.0, 2604.0, 242.0, 17.0, 8.0, 0.0, 0.0]","[19973.354069842742, 2638.6619462367594, 247.69771936633373, 15.83918233604715, 3.782947776852972, 0.22505516851963578, 0.1027391777131105]","[686400239.7597345, 90626236.77006635, 8496019.726240112, 542662.0931946053, 129166.0187560589, 8176.577471492057, 4161.771305403653]",189694.9
2023-10-02_2023-10-08,60222.16709571736,"[22352.0, 2958.0, 323.0, 17.0, 3.0, 0.0, 0.0]","[22143.816890410886, 2913.1278024869475, 281.1219291848407, 18.29377340043311, 4.1905899453232, 0.2502407945022131, 0.0963005063524873]","[767430110.9272811, 100907414.56459904, 9733637.254135203, 631925.3138115371, 145682.45873734116, 9185.94528613593, 3254.8988002589945]",207926.4
2023-10-09_2023-10-15,60229.16655520767,"[21775.0, 2984.0, 272.0, 17.0, 0.0, 1.0, 0.0]","[21797.79960365472, 2888.299223655847, 281.11294429594966, 18.387676168056753, 4.324358291601633, 0.2230906457390694, 0.09750382258466217]","[751718009.2837569, 99583061.126283, 9694197.87720109, 633323.9240986276, 150211.56452037784, 8570.516442717359, 3370.250768976842]",206783.5
2023-10-16_2023-10-22,60236.16671643536,"[19827.0, 2610.0, 266.0, 17.0, 3.0, 0.0, 0.0]","[19788.799445414246, 2623.8978807519925, 253.4440790060621, 17.249876604564026, 3.866502569032031, 0.28092075172659686, 0.11756484647096442]","[635103404.3495293, 84233760.42080238, 8135240.979884963, 554262.0365248405, 123505.56910259755, 8019.70118702766, 4413.430773798121]",182980.9
2023-10-23_2023-10-29,60243.166953356485,"[22299.0, 2967.0, 274.0, 25.0, 6.0, 0.0, 0.0]","[22124.99648490611, 2931.3627344921415, 281.60259112567564, 18.241748966173965, 4.245253675621391, 0.2182084307851043, 0.06218313446408353]","[766330777.2036203, 101449453.54001062, 9749438.845789518, 631429.5658142079, 146375.64624198992, 7290.275490915763, 2564.13710802109]",202368.0
2023-10-30_2023-11-05,60250.16689942109,"[18325.0, 2418.0, 232.0, 15.0, 3.0, 1.0, 0.0]","[18409.01365768974, 2435.3997168088545, 236.8866244729772, 15.63333746850391, 3.7880849258675213, 0.3246979042616431, 0.0795676953978872]","[145672795.0560944, 19055909.92231292, 1832014.7985674543, 125088.3734841804, 29370.752728648913, 2098.2264044371345, 439.2813960932236]",148934.3
2023-11-06_2023-11-12,60257.16688657396,"[22867.0, 3018.0, 312.0, 18.0, 3.0, 0.0, 0.0]","[22829.685671125088, 3072.6664426265957, 309.033836089299, 20.36837565718114, 5.22891648208615, 0.4416478346116418, 0.13823874319277588]","[41143424.46836565, 5534888.875817693, 556159.6623737036, 36708.756590135556, 9386.702443437545, 738.2329038019354, 252.71152707042256]",207777.1
2023-11-13_2023-11-19,60264.16712557869,"[22407.0, 2956.0, 290.0, 18.0, 9.0, 0.0, 0.0]","[22227.69935650187, 2978.9134931264753, 298.754248323674, 19.76971773566618, 5.1700525555679455, 0.2693538446436938, 0.10065757893064287]","[40071172.942501366, 5367346.910681498, 538407.4004234936, 35619.16865293883, 9328.47441169448, 500.2729211144723, 184.6921926764916]",207753.9
2023-11-20_2023-11-26,60271.16686388888,"[22012.0, 3101.0, 298.0, 29.0, 7.0, 0.0, 0.0]","[22172.50086884795, 2982.0555955223144, 299.80797826448577, 19.69057850157243, 5.159639258450202, 0.3084582983619302, 0.09978790399818684]","[39916771.87890977, 5365658.571463733, 539461.9553558137, 35483.26100716689, 9276.635893642053, 547.7096056418796, 184.29122770987777]",207508.5
2023-11-27_2023-12-03,60278.16692754628,"[21115.0, 2885.0, 285.0, 12.0, 3.0, 0.0, 0.0]","[21419.766467363424, 2885.162484127697, 288.7339314893218, 19.800140240775548, 4.429268911708425, 0.34259570704550024, 0.10701047096351482]","[37856642.6678691, 5096206.176381271, 509737.489264313, 34991.85047392072, 7838.833009259423, 551.7802888886965, 195.212698930239]",197803.3
2023-12-04_2023-12-10,60285.16668923611,"[23263.0, 3196.0, 315.0, 24.0, 2.0, 1.0, 0.0]","[23268.738179119126, 3119.091297455825, 312.71701632892814, 19.67670582827318, 4.8546165391476706, 0.39663760613287613, 0.06965984669782432]","[41840311.13026795, 5606595.823753099, 562103.007550648, 35405.88956835312, 8731.542181568668, 652.9541303665011, 150.36084501348085]",207507.9
2023-12-11_2023-12-17,60292.16705150461,"[21255.0, 2840.0, 325.0, 33.0, 12.0, 0.0, 1.0]","[21134.308917832706, 2838.011124189934, 286.3860767723257, 17.720949244530075, 4.708829728404716, 0.29784884527845706, 0.09163515103021885]","[37085919.82941104, 4986803.595800942, 503134.9484248816, 31113.437708884834, 8294.974199455566, 476.7741925243555, 176.5217229763595]",181596.0
2023-12-18_2023-12-24,60299.16706886605,"[23011.0, 3059.0, 308.0, 22.0, 5.0, 0.0, 0.0]","[22977.18176978348, 3093.5794082482307, 306.8637236388917, 19.898551126526414, 4.792991424091108, 0.27461580515478506, 0.09411725380435247]","[41193741.73367424, 5547108.709956843, 550119.1794535796, 35707.52492970549, 8660.475524929234, 530.6216733832098, 173.8841719737671]",203236.7
2023-12-25_2023-12-31,60306.16691192113,"[22796.0, 3050.0, 295.0, 27.0, 5.0, 0.0, 0.0]","[23009.51415199338, 3112.9316365607247, 307.48796739073316, 20.011761673465845, 5.491231445560635, 0.2481566787696906, 0.11293091473125853]","[40793927.78946087, 5520143.648206084, 545678.1744352047, 35586.80711656342, 9794.17472338078, 475.08776847511274, 203.84693554548178]",203017.1
2024-01-01_2024-01-07,60313.16689004636,"[23944.0, 3197.0, 320.0, 27.0, 1.0, 0.0, 0.0]","[23764.097557353216, 3189.84160812694, 318.95807600871916, 20.90235922694204, 5.252530713825884, 0.35413321347410864, 0.13107642970479613]","[42545633.728612185, 5713102.408166216, 571748.0135287583, 37540.34339054826, 9383.919032345964, 618.4559686175373, 229.25947255501458]",206034.4
2024-01-08_2024-01-14,60320.16693425913,"[23548.0, 3132.0, 297.0, 17.0, 2.0, 0.0, 0.0]","[23542.4934886997, 3132.8130997076914, 311.0769071075257, 19.135395692878816, 4.885889892302444, 0.3119211856622483, 0.12109613347256981]","[42107589.83459642, 5606797.519894279, 557463.0311279059, 34322.361665540455, 8797.863921211701, 576.4110577824791, 196.52975318491812]",206224.1
2024-01-15_2024-01-21,60327.16667476842,"[23821.0, 3181.0, 322.0, 30.0, 7.0, 1.0, 0.0]","[24017.34119359714, 3217.3161900336277, 323.31427994114046, 20.543159818633278, 5.039643131397831, 0.3706680325079343, 0.07535292134250476]","[42760156.722953156, 5728115.925104988, 576051.8770033838, 36736.346187046656, 9021.378118332545, 629.0096052531796, 154.64885584583038]",206043.6
2024-01-22_2024-01-28,60334.16680081016,"[24162.0, 3259.0, 327.0, 26.0, 3.0, 1.0, 0.0]","[23970.131856465454, 3197.767980940358, 316.46495072223126, 20.521931640939624, 5.250677671004753, 0.29254983150777286, 0.11957963497989652]","[42333696.324925564, 5648206.730865667, 559955.180357341, 36473.39705802677, 9293.321146913146, 520.8531933513434, 191.102388843492]",205222.7
2024-01-29_2024-02-04,60341.166692014405,"[24232.0, 3358.0, 334.0, 22.0, 7.0, 0.0, 0.0]","[24353.23601026368, 3257.0931367109256, 318.67475996324225, 20.121085480431883, 5.211181662205862, 0.2821505167462602, 0.10977332864816881]","[42811997.72151909, 5728936.226722932, 561357.5559437947, 35523.109731529665, 9138.754384549178, 502.2258165487777, 216.70302873973674]",205982.0
2024-02-05_2024-02-11,60348.16673680519,"[23373.0, 3262.0, 339.0, 20.0, 6.0, 1.0, 0.0]","[23775.845062917484, 3177.039264636741, 314.34120260032415, 20.572951277212432, 4.8238778852669295, 0.3244995575780546, 0.07725732872008532]","[42491465.798461206, 5681001.577720178, 563219.8829504803, 36928.46743634013, 8716.16931349087, 570.8805384481739, 136.00594824197572]",205880.6
2024-02-12_2024-02-18,60355.16688726813,"[23321.0, 3141.0, 328.0, 24.0, 2.0, 0.0, 0.0]","[23617.660568731342, 3174.635388078355, 317.32034515157244, 19.535338613044267, 5.281545058879101, 0.3212081638787596, 0.10742206059028078]","[42164363.71052112, 5673342.326208613, 568074.1344161468, 35087.37399376792, 9440.704916625462, 591.4021296638698, 195.34860246971613]",206038.7
2024-02-19_2024-02-25,60362.16673182886,"[24009.0, 3262.0, 337.0, 26.0, 10.0, 0.0, 0.0]","[24020.897267382134, 3223.6945913827467, 321.2374590381492, 20.74078822873961, 5.010232430887651, 0.2508015540982755, 0.13578981305896598]","[42259779.22696173, 5677561.365272384, 566425.2190269148, 36633.2231477658, 8931.999219456893, 446.9304437899401, 242.1106167299023]",203890.0
2024-02-26_2024-03-03,60369.166689467645,"[23893.0, 3189.0, 309.0, 29.0, 10.0, 0.0, 2.0]","[23662.130542776446, 3145.646659112363, 310.48865726800904, 20.208487318181415, 4.915599447599906, 0.26017398853624013, 0.14223890953310958]","[41226671.55756307, 5486586.547829512, 542585.5952103001, 35240.450623409626, 8666.507495902637, 432.366654079997, 245.13760065047197]",199882.9
2024-03-04_2024-03-10,60376.16660543954,"[22900.0, 3117.0, 332.0, 26.0, 8.0, 1.0, 1.0]","[22770.786478168662, 3057.068852140481, 299.22320170161225, 18.332699101226044, 4.30130648099321, 0.3023118555365724, 0.1356012769798375]","[39356028.31580914, 5293084.395547315, 518297.24037777074, 31870.477193887542, 7528.664561027665, 529.6681088979418, 206.85956428104146]",195047.0
2024-03-11_2024-03-17,60383.1668672454,"[23547.0, 3102.0, 327.0, 20.0, 11.0, 3.0, 0.0]","[23352.02896868298, 3092.6092536127103, 296.79876848487135, 17.700139617915475, 4.5726164540205225, 0.2319587937097751, 0.12395489165867386]","[41962570.63242753, 5561337.639461034, 534340.7425939509, 31908.882143553234, 8325.12053331329, 425.0058976391847, 205.84683081951454]",206076.8
2024-03-18_2024-03-24,60390.1669740744,"[21436.0, 2884.0, 298.0, 18.0, 4.0, 1.0, 0.0]","[21399.715202400977, 2838.912029088717, 271.9864650711979, 16.799079886496948, 4.330783024145895, 0.2196821956213427, 0.06553409097658842]","[36169948.41754942, 4798682.309049906, 459818.42277902603, 28496.15670212108, 7242.256268608932, 380.41424870360817, 108.14656059934403]",187444.9
2024-03-25_2024-03-31,60397.16699016142,"[21529.0, 2936.0, 300.0, 28.0, 8.0, 0.0, 0.0]","[21560.54609026344, 2865.0642960297764, 281.42905910837203, 18.252148454597833, 4.775558256167429, 0.2913200218540935, 0.08664295248723619]","[38159468.5751168, 5073152.093389538, 498219.14275618474, 32208.307517014135, 8541.0980084194, 536.1215718645177, 144.6560528068578]",198098.2
2024-04-01_2024-04-07,60404.16686817145,"[23523.0, 3253.0, 317.0, 29.0, 14.0, 3.0, 0.0]","[23426.90398544015, 3114.0790084510354, 304.26844606344514, 19.137638997045006, 4.622991129793606, 0.3118237176570504, 0.05242277902444298]","[42212129.85905978, 5610879.875668142, 548326.2254096017, 34485.784069856076, 8351.424067096004, 559.0896011557296, 112.744093675503]",206300.0
2024-04-08_2024-04-14,60411.1671318287,"[20260.0, 2718.0, 304.0, 26.0, 3.0, 2.0, 0.0]","[20406.741862344257, 2684.4665714909647, 262.1211675077885, 17.339201703107232, 4.33973689988174, 0.30020786340339384, 0.105799233830116]","[36282450.18470527, 4814368.094644878, 469571.7740805356, 30933.820957208223, 7749.5020381133245, 564.6594529555456, 211.81667381609856]",185843.3
2024-04-15_2024-04-21,60418.1670802084,"[23394.0, 3017.0, 283.0, 25.0, 4.0, 0.0, 1.0]","[23186.32025585836, 3088.5947054282283, 300.6856234587159, 19.000988005564988, 4.693805742913297, 0.32278212117450356, 0.1140877648627164]","[41796169.05515696, 5567266.823257833, 541685.2068630316, 34228.60761083789, 8458.79240018718, 542.0757001527653, 190.0127601782338]",205968.0
2024-04-22_2024-04-28,60425.1668747687,"[4237.0, 508.0, 66.0, 6.0, 0.0, 0.0, 0.0]","[4094.796588342247, 554.6549751414168, 53.78886660066351, 3.6723856072904173, 0.7157431086238368, 0.052195660505311034, 0.028033802773808063]","[7065425.945204945, 953299.4027144678, 91985.23029446913, 6276.644317381898, 1242.2689709111562, 104.23661558741317, 43.153042378725026]",56564.1
2024-04-29_2024-05-05,60432.1666519675,"[20487.0, 2687.0, 268.0, 23.0, 8.0, 0.0, 0.0]","[20329.50856109777, 2715.630658916966, 267.38002759834166, 17.56604739545551, 4.426241909102081, 0.23867685153974547, 0.09573229409922795]","[36663648.69000523, 4896671.549214097, 482266.4355453598, 31578.142238276443, 7980.8086902413925, 416.3668459412599, 171.7535350032908]",182030.7
2024-05-06_2024-05-12,60439.16700694412,"[20336.0, 2837.0, 284.0, 24.0, 4.0, 0.0, 0.0]","[20129.467946609424, 2696.502872697146, 262.51757049262585, 17.486211953778323, 4.127149665104279, 0.1134578699691933, 0.12349293703471662]","[34552422.21221879, 4632049.99642371, 450483.8156900674, 29960.39553993603, 6997.916833864548, 207.77658134072783, 196.24363153276994]",189762.0
2024-05-13_2024-05-19,60446.16677731487,"[22813.0, 3083.0, 317.0, 17.0, 1.0, 0.0, 0.0]","[22629.158020689843, 3021.780110555605, 293.44954716566656, 18.95681784650447, 4.816417850301473, 0.2500297972073783, 0.1018927455344448]","[40827998.021442525, 5453434.626110735, 528977.3722830534, 34121.7187138861, 8661.424818727959, 428.3912960383665, 169.02363243216544]",206278.8
2024-05-20_2024-05-26,60453.16672048609,"[21164.0, 2930.0, 275.0, 24.0, 3.0, 0.0, 0.0]","[21262.999720337615, 2840.5833881505437, 279.111439268668, 17.94841838726356, 4.048929966148842, 0.22155588559486092, 0.09833490127993164]","[37305402.21956726, 4986290.650684456, 488939.3789453637, 31313.44234195626, 7130.877181017755, 423.8706131629936, 209.9928522089047]",192958.1
2024-05-27_2024-06-02,60460.16671284756,"[17511.0, 2355.0, 241.0, 16.0, 3.0, 0.0, 0.0]","[17526.235445860908, 2339.348630483855, 225.40363953036223, 13.624942913017698, 3.4489437141654395, 0.20427858726014445, 0.08187567016971788]","[30595588.49967747, 4089717.017273516, 393598.1743122833, 23806.244543825847, 5993.9653151127495, 380.22528326972866, 143.65609471939166]",152828.5
2024-06-03_2024-06-09,60467.166773263896,"[22915.0, 3090.0, 282.0, 17.0, 7.0, 0.0, 0.0]","[22740.11845176413, 3076.131073391425, 303.36080774233005, 18.374680603824935, 4.790837764808864, 0.2844821001358093, 0.1408591946401999]","[40416144.83965708, 5463309.6389511945, 538612.1542243351, 32503.47037114843, 8454.070174967279, 487.11533584688436, 249.00494912466505]",202885.6
2024-06-10_2024-06-16,60474.16671030116,"[22982.0, 3141.0, 306.0, 17.0, 10.0, 0.0, 0.0]","[22751.70679817947, 3077.3675520009165, 303.8624522733455, 19.118196993952893, 5.121265347190199, 0.261879578971276, 0.144757486768067]","[40664804.23819799, 5497088.786323808, 542337.0469755081, 34099.664247066634, 9103.435540557923, 447.12051437322793, 267.2047650862349]",204501.5
2024-06-17_2024-06-23,60481.16693645853,"[23003.0, 3131.0, 289.0, 21.0, 5.0, 0.0, 0.0]","[23006.280757522552, 3096.186360944015, 308.906304949624, 19.81308614730659, 4.9851235126470375, 0.19946425311249416, 0.09761638919799476]","[41344344.79147516, 5563448.119046125, 554492.4801876731, 35424.069646907126, 8846.65319745021, 348.1514288070743, 184.4771734092773]",206110.7
2024-06-24_2024-06-30,60488.16673865738,"[22279.0, 2971.0, 308.0, 19.0, 6.0, 1.0, 0.0]","[22394.804946354616, 3011.1855061780334, 291.261433289725, 18.799796967410686, 4.561377093398793, 0.19837558051953913, 0.04917057995158998]","[38818974.34672728, 5215856.910723949, 504241.71471555287, 32502.1416745864, 7871.442723635514, 360.87987011656946, 83.49945356831363]",199183.9
2024-07-01_2024-07-07,60495.16677083331,"[22939.0, 3099.0, 289.0, 20.0, 3.0, 0.0, 0.0]","[22892.047982344488, 3072.3526631171844, 298.29915696917556, 20.03736676032695, 4.5520103198317985, 0.2762050629587083, 0.11975333162250397]","[40900033.6986302, 5487840.654137507, 533050.0351094278, 35754.879401844504, 8087.591256469535, 469.6649677664144, 185.8352180616536]",204927.8
2024-07-08_2024-07-14,60502.166909143525,"[11549.0, 1629.0, 152.0, 6.0, 3.0, 0.0, 0.0]","[11452.840075455533, 1551.6346357343807, 148.6221750785246, 8.598367570911552, 2.342288989668737, 0.14076078450409935, 0.03387323095936292]","[19597384.817173608, 2653910.3682533177, 254523.46511550312, 14791.66509304201, 4034.4350355810907, 252.29938023209445, 58.05754256396527]",115335.5
2024-07-15_2024-07-21,60509.16687048609,"[19473.0, 2548.0, 271.0, 9.0, 3.0, 0.0, 0.0]","[19616.661261802372, 2613.9000834474436, 250.36956190910945, 14.73629713334973, 3.821360847603993, 0.22520773340806172, 0.10019030633896175]","[32812448.33938994, 4378723.390408216, 420036.65852214955, 24726.696913515203, 6459.462412905975, 379.4404779496463, 155.6122965738468]",169904.6
2024-07-22_2024-07-28,60516.166657060414,"[21846.0, 3047.0, 321.0, 16.0, 5.0, 1.0, 0.0]","[22112.06723717923, 2966.286379673537, 287.9769712235297, 17.997526559533753, 4.249333085702159, 0.21628271192572066, 0.10986347075415231]","[39211028.004785255, 5260598.5616061995, 510510.1142269622, 31867.259915612867, 7544.837653484281, 428.09638345354745, 173.9508946907804]",201362.4
2024-07-29_2024-08-04,60523.16692777791,"[12815.0, 1751.0, 179.0, 13.0, 4.0, 0.0, 0.0]","[12845.460129590107, 1725.5843419154464, 167.22205823255211, 10.067088293545329, 2.316365820669419, 0.1363365967125308, 0.048082337142034894]","[22680676.690824922, 3044964.183841547, 294955.6809202711, 17754.556814809195, 4106.5946382388565, 225.57112265674388, 81.25399997361917]",115403.9
2024-08-05_2024-08-11,60530.166704513686,"[22673.0, 3005.0, 300.0, 22.0, 8.0, 0.0, 0.0]","[22559.268824415743, 3020.0665545486627, 295.07576026126605, 18.008253946869722, 4.748916452380014, 0.2091194010469198, 0.09389387383815734]","[40460920.03366073, 5416482.949279859, 528851.9682875361, 32311.376576703005, 8484.389991936116, 381.5230441925512, 190.19479522077006]",207318.9
2024-08-12_2024-08-18,60537.16669236152,"[16409.0, 2189.0, 209.0, 19.0, 2.0, 0.0, 0.0]","[16537.70831906553, 2243.8335433226816, 219.73865697186957, 13.980646025241128, 3.3092889232721006, 0.20487057664180408, 0.05269181983680148]","[28564035.099163253, 3875087.165085528, 379229.2852325813, 24260.460449603015, 5703.928804819488, 375.35614752285176, 124.6400055830198]",160706.7
2024-08-19_2024-08-25,60544.1667016205,"[22130.0, 3030.0, 321.0, 20.0, 6.0, 0.0, 0.0]","[22120.51729645419, 2980.3399750293333, 289.90819436097405, 18.447992645221497, 4.143647098584893, 0.21545686710732517, 0.09831847804052532]","[39741019.740087725, 5354242.3830197565, 520286.21240571135, 33033.01183669772, 7415.654472940369, 390.63599293791486, 153.883462206706]",207666.7
2024-08-26_2024-09-01,60551.16681585691,"[22201.0, 2960.0, 262.0, 24.0, 1.0, 1.0, 0.0]","[22149.92532876378, 2978.3654249318743, 286.5033840521835, 17.836452736417336, 4.426432768358563, 0.22152490512811668, 0.07343592087751048]","[39790786.75003808, 5349777.587953581, 513924.5374854968, 31991.343149926593, 7914.873963102276, 385.6557070677506, 150.25420521886522]",207719.9
2024-09-02_2024-09-08,60558.16690115773,"[22647.0, 2953.0, 275.0, 15.0, 7.0, 0.0, 0.0]","[22383.39145986008, 3001.987548797487, 288.6553997974628, 17.18157277658865, 4.2668370993546505, 0.21608156448028146, 0.06860208480144803]","[40162210.809187226, 5382273.302358989, 517542.17280571157, 30843.285855873703, 7669.812215201205, 371.0251161825748, 111.12723208323418]",207770.8
2024-09-09_2024-09-15,60565.1667167827,"[22493.0, 3068.0, 287.0, 29.0, 5.0, 0.0, 0.0]","[22539.06141202646, 3030.3478557307203, 293.13719659006097, 19.338450217685068, 4.682196873551009, 0.24581769239969345, 0.11601947278522814]","[40535188.02370754, 5448925.432107226, 526711.9855107211, 34834.927195975244, 8386.91917254508, 460.2679533370235, 197.62416297517532]",207779.0
2024-09-16_2024-09-22,60572.16689479163,"[22541.0, 2983.0, 335.0, 11.0, 7.0, 0.0, 0.0]","[22332.589126204304, 3003.49629452655, 291.58384522598857, 18.34002126496406, 4.557024926916437, 0.1775739397662967, 0.10894935620777192]","[40195932.14637217, 5403617.7337215245, 524191.3252511164, 32960.53703950665, 8209.429431750817, 291.71654203568306, 200.2111786381252]",207696.4
2024-09-23_2024-09-29,60579.16671180551,"[22625.0, 3052.0, 310.0, 16.0, 5.0, 1.0, 0.0]","[22444.571891695334, 3038.9719797917714, 295.29790430773573, 19.15536744837644, 4.679064870485246, 0.2979653343580319, 0.07909238690481657]","[40399567.693909355, 5469218.036535616, 531269.9177785902, 34422.91935032858, 8319.084294128434, 525.5904181692985, 142.6543869461648]",207705.2
2024-09-30_2024-10-06,60586.16685000021,"[22785.0, 3022.0, 274.0, 17.0, 8.0, 1.0, 0.0]","[22607.163388559202, 3082.5289664805114, 304.2899964913992, 19.422574704077764, 4.603877050254104, 0.25352656572402144, 0.115803547452556]","[40774638.21377609, 5557580.988301198, 547910.0577562008, 34869.51162303097, 8227.732946842785, 444.57656760728577, 209.91353134194765]",207936.7
2024-10-07_2024-10-13,60593.16674618062,"[22687.0, 3094.0, 299.0, 19.0, 6.0, 0.0, 0.0]","[22572.609482436204, 3071.6825641277396, 303.00246181306716, 19.22051804565559, 5.094487154148054, 0.2635955891249491, 0.10848977185862049]","[40297568.061199866, 5479438.50281148, 540529.279585765, 34252.29471419312, 9082.599455197638, 471.6040244663221, 179.98362190827956]",204985.1
2024-10-14_2024-10-20,60600.16673275487,"[22821.0, 3255.0, 314.0, 18.0, 1.0, 0.0, 0.0]","[22676.325834839252, 3104.8528466111884, 306.6718074913541, 19.88478070948814, 5.125636293077621, 0.3064417100128572, 0.10948024224530004]","[40816826.05799134, 5584413.98460049, 551529.0966304005, 35705.06524909143, 9203.04442600135, 539.3600101907589, 193.09529318128781]",207077.7
2024-10-21_2024-10-27,60607.16679201383,"[22222.0, 3019.0, 314.0, 16.0, 5.0, 0.0, 0.0]","[22190.200270280868, 3036.7528672183375, 303.07355666495494, 19.740702441854307, 4.728923449310718, 0.3214974771459375, 0.11831165114124494]","[39647306.244880155, 5424302.666723348, 541031.296232743, 35272.75983869442, 8375.414240007063, 592.7623032376933, 204.99553563342567]",205791.4
2024-10-28_2024-11-03,60614.16704212961,"[23101.0, 3053.0, 296.0, 27.0, 4.0, 0.0, 0.0]","[22956.42043586945, 3129.9537212780237, 311.16518862067187, 20.729257827913237, 5.192504253344936, 0.31565989551092427, 0.1368798393491982]","[40936886.80489214, 5578031.245074446, 553485.2488485981, 36927.45079781792, 9212.937537115646, 581.5469679688323, 242.18005638978985]",207403.0
2024-11-04_2024-11-10,60621.16672523145,"[22164.0, 2999.0, 300.0, 25.0, 8.0, 0.0, 0.0]","[22316.403007526103, 3048.2014495256235, 309.2673599391489, 19.77209584690187, 5.272141296632592, 0.3273407092442094, 0.12871062536108846]","[39741547.09301411, 5431335.273235702, 551391.2490279078, 35258.46136264247, 9462.797294512005, 572.9974852174478, 195.38968607201264]",204214.5
2024-11-11_2024-11-17,60628.16672465281,"[23123.0, 3245.0, 299.0, 18.0, 4.0, 0.0, 1.0]","[23136.12111896145, 3173.0408215790867, 316.6716761089379, 20.46691944219761, 5.223083434372587, 0.30744936974938, 0.13565385979503913]","[41653016.36637615, 5711696.709182381, 570161.3479033848, 36765.04166472545, 9374.167083534825, 545.72440110435, 227.99739409274585]",207723.5
2024-11-18_2024-11-24,60635.16687314769,"[23420.0, 3183.0, 339.0, 16.0, 6.0, 0.0, 0.0]","[23416.827944674, 3220.5966354019524, 323.6492419169499, 21.18017314000311, 5.400377223772765, 0.31622347529661304, 0.11453640112026564]","[42141659.72501271, 5796087.162005119, 582587.2786776678, 38216.35139324619, 9776.422387302215, 574.5160292504795, 231.45728295578505]",207857.5
2024-11-25_2024-12-01,60642.16681516197,"[23723.0, 3221.0, 319.0, 22.0, 6.0, 0.0, 0.0]","[23518.16665265084, 3218.6645246827097, 323.950038469481, 20.645130830520266, 5.34563848804996, 0.3344221584756467, 0.06597728085948047]","[42313147.24768548, 5789824.773059225, 582600.3465081749, 37175.78558239484, 9584.677342424271, 594.9938729107504, 128.4451026080975]",207910.5
2024-12-02_2024-12-08,60649.00021851856,"[20823.0, 2822.0, 280.0, 14.0, 3.0, 0.0, 2.0]","[20601.236295162966, 2800.233525748725, 278.09684239497966, 17.814968163968114, 4.601316913265665, 0.25659990360699286, 0.10099189559243443]","[37069144.018455066, 5037391.336581123, 500055.7772944712, 31938.86368395898, 8289.313222584915, 458.35055701179573, 174.8877211748191]",179083.9
2024-12-09_2024-12-15,60657.58327025511,"[15114.0, 2075.0, 220.0, 15.0, 2.0, 0.0, 0.0]","[15038.95815980216, 2067.303284780921, 213.01953149853162, 13.638282906254823, 3.370823139270401, 0.1635154721493001, 0.07890773761593795]","[26818885.09473858, 3687661.5689117215, 379889.1418773895, 24266.120781268735, 5991.709693956116, 293.63565923438847, 138.15662928892314]",131452.9
