# ra : 356.75, dec : 51.75
2024-12-16_2024-12-22,60663.166699189256,"[24080.0, 3338.0, 317.0, 22.0, 7.0, 0.0, 0.0]","[23832.54786990093, 3265.2849374386883, 325.8564497418238, 21.937336601499254, 5.108754846340628, 0.26573843882648157, 0.11942762334925808]","[42601219.00622735, 5836761.296229357, 582671.1684104142, 39322.559958383965, 9114.413160439426, 474.67820907125156, 199.50841597878224]",205865.9
2024-12-23_2024-12-29,60670.16658391208,"[23673.0, 3223.0, 328.0, 27.0, 8.0, 0.0, 0.0]","[23685.253986666055, 3240.6428562182623, 324.1062334288912, 22.12335094749716, 5.6064976246270914, 0.2869507880846791, 0.09732488638628255]","[42440682.63442007, 5806369.118841665, 581081.6036176392, 39749.67826974961, 10064.838516493313, 520.151195118654, 180.9093057218417]",205999.4
2024-12-30_2025-01-05,60677.16673958332,"[20846.0, 2791.0, 268.0, 15.0, 6.0, 1.0, 0.0]","[20603.785048265894, 2826.3574544783983, 284.5800361449404, 17.306914980707525, 4.787995315375777, 0.25775721083936554, 0.11893763915008998]","[36904781.93026169, 5064019.940191737, 509908.05269141396, 31034.774858888144, 8611.01227518401, 440.69227554781787, 205.88195714019594]",184978.9
2025-01-06_2025-01-12,60684.16672789375,"[23588.0, 3248.0, 322.0, 26.0, 6.0, 0.0, 1.0]","[23664.161198789647, 3249.1226273236716, 329.5134815996369, 22.334943006096662, 5.333867365517782, 0.3116558541557079, 0.1218430624984117]","[42300606.988263994, 5807984.205412497, 589310.5705227167, 40060.613597957105, 9537.854602272968, 557.5970448588916, 220.54759543638858]",206178.7
2025-01-13_2025-01-19,60691.16678321745,"[19882.0, 2761.0, 297.0, 20.0, 9.0, 0.0, 0.0]","[19790.94784761383, 2703.909187988789, 272.8526512799613, 17.236184437046052, 4.592908533012644, 0.2892820644062161, 0.12418156420350512]","[34063501.34598841, 4653394.946578993, 470205.75611136475, 29830.71466078077, 7967.580093120044, 497.56551425071433, 217.89430047164484]",172071.9
2025-01-20_2025-01-26,60698.16688043982,"[23873.0, 3259.0, 343.0, 13.0, 5.0, 0.0, 0.0]","[23938.591896148293, 3267.057863380412, 321.17995328324184, 21.16707500662847, 5.060974623575587, 0.3090506251126019, 0.08565000945519581]","[42048460.89227412, 5741601.803992549, 565110.0536868937, 37324.98036044142, 8910.758285178215, 530.208015740389, 155.07089209671804]",201180.0
2025-01-27_2025-02-02,60705.16677754637,"[24014.0, 3401.0, 324.0, 22.0, 7.0, 2.0, 0.0]","[24008.202428897366, 3294.1280575180763, 332.33926318889905, 20.60569374686495, 5.400982388350467, 0.36219817224218703, 0.11075363130516802]","[42105043.13409114, 5782203.675646701, 584628.561846953, 36206.318379143864, 9544.200327464543, 666.794339191024, 211.06013520853048]",200127.6
2025-02-03_2025-02-09,60712.16677465245,"[24086.0, 3293.0, 333.0, 22.0, 6.0, 1.0, 0.0]","[24343.15905418534, 3321.507333972599, 328.23873581811125, 21.40558238666644, 5.504660684356635, 0.28633998001502114, 0.14027437938224224]","[43177048.346152894, 5896917.916750429, 584555.1845479171, 38163.47446640919, 9847.566447555639, 508.03991947661166, 225.6394430640836]",205407.9
2025-02-10_2025-02-16,60719.1668284722,"[24539.0, 3307.0, 319.0, 30.0, 12.0, 1.0, 0.0]","[24582.227909667043, 3385.509327043227, 339.98338276521264, 22.55724705917764, 5.5668602658981845, 0.38339638388994374, 0.10328033719292065]","[43876352.719412185, 6046929.491293427, 608225.8806895703, 40418.07738030418, 9953.932905472142, 689.266563254157, 199.88252285843876]",206028.5
2025-02-17_2025-02-23,60726.16690254595,"[23827.0, 3274.0, 315.0, 21.0, 7.0, 1.0, 0.0]","[23911.187799351843, 3282.0534196493577, 333.8375235545312, 21.703753356228876, 5.6214720267543274, 0.3320662010440128, 0.09678516636402726]","[42441860.4533632, 5830189.885082648, 593781.7227317116, 38780.17446737187, 9999.737749002621, 571.9062774391011, 183.49037411238925]",205843.3
2025-02-24_2025-03-02,60733.16680416795,"[23645.0, 3360.0, 373.0, 20.0, 3.0, 0.0, 0.0]","[23667.99186863964, 3249.0101205532733, 329.9311242123722, 21.882108900912424, 5.227917495491398, 0.36009809013019806, 0.10578274389491353]","[42388220.17677231, 5821685.6478218315, 591603.9077750508, 39245.06821451392, 9404.323250635922, 630.8332495838267, 173.22328897028893]",206121.1
2025-03-03_2025-03-09,60740.16678495379,"[24206.0, 3320.0, 340.0, 28.0, 11.0, 1.0, 1.0]","[24266.341133867278, 3325.6862409918313, 336.6347536996077, 22.694055447353964, 6.261846512422044, 0.41160047436482755, 0.10351794587167533]","[43512654.72058312, 5966651.801987146, 604250.2098569055, 40706.73108366823, 11291.466033317116, 753.29336375665, 195.7630273116049]",206111.6
2025-03-10_2025-03-16,60747.16538379627,"[23702.0, 3192.0, 351.0, 17.0, 12.0, 0.0, 1.0]","[23596.281007805796, 3227.172598742351, 325.3283734814107, 21.45021960414188, 5.536877977487451, 0.2740914715907286, 0.09721764127312635]","[42259292.16072107, 5780606.649151414, 582777.1331100222, 38501.10268611163, 9944.413995368694, 520.5356570539477, 171.26519795605324]",205608.6
2025-03-17_2025-03-23,60754.1653758104,"[21975.0, 3025.0, 316.0, 22.0, 8.0, 0.0, 0.0]","[21946.527646480463, 2988.8609637207996, 295.66793934101685, 19.49891392918641, 4.8739572017810895, 0.2990262669100631, 0.10169518862414531]","[39490923.01063845, 5380022.538777652, 532446.7578660672, 35090.8972839152, 8784.764307786601, 539.0526005133507, 188.5819053973157]",206260.0
2025-03-24_2025-03-30,60761.16694155085,"[23008.0, 3105.0, 295.0, 23.0, 11.0, 0.0, 0.0]","[22674.003310485426, 3098.20093993216, 305.69485215159864, 19.09145202143097, 4.767865588824054, 0.22573877059402955, 0.07381465483432909]","[40963149.04142885, 5597458.406211662, 552171.9791477801, 34644.83194772363, 8632.018540643185, 433.9424475160222, 114.71119254235333]",206208.5
2025-03-31_2025-04-06,60768.16668958319,"[23250.0, 3234.0, 334.0, 25.0, 6.0, 0.0, 0.0]","[23286.871143579738, 3202.101137861351, 322.79826970122326, 21.180703545400007, 5.151017055350981, 0.20820132922718537, 0.10816019011056748]","[41802005.5555116, 5746689.680561323, 579180.276477986, 37996.43329623908, 9237.855156821912, 384.4255606468754, 197.7885240530663]",204571.6
2025-04-07_2025-04-13,60775.16688576368,"[22899.0, 3208.0, 345.0, 33.0, 7.0, 0.0, 0.0]","[23125.761764483283, 3176.5911850367743, 318.05382384536637, 20.486818250130664, 5.431218487091092, 0.3118701096462055, 0.06464460751699537]","[41651509.07853052, 5717894.240822598, 572386.7028727641, 36773.3678290926, 9754.68967992802, 566.4753435393345, 122.29065917136126]",205697.7
2025-04-14_2025-04-20,60782.16670243074,"[22975.0, 3104.0, 323.0, 18.0, 8.0, 2.0, 0.0]","[22827.440517177274, 3119.4454409856007, 317.90450149877597, 20.582325377889376, 5.3280818205281815, 0.3248097649375868, 0.12224862249867714]","[40126906.090569824, 5477834.15290726, 557597.7910033917, 36199.32004733673, 9299.113998895187, 523.1364715670406, 226.99517231967144]",200613.2
2025-04-21_2025-04-27,60789.16674895826,"[23316.0, 3252.0, 363.0, 25.0, 15.0, 0.0, 0.0]","[23442.32656512013, 3206.035367322587, 319.8782706375322, 21.558318893811983, 4.99158622344231, 0.3078484564213385, 0.08414395199163471]","[42120193.35388271, 5759005.245712267, 574376.6049610332, 38807.919626561415, 8928.311510614321, 554.5151317396485, 183.87888041829845]",204888.1
2025-04-28_2025-05-04,60796.16692835648,"[22598.0, 3103.0, 328.0, 25.0, 6.0, 0.0, 0.0]","[22580.92599217955, 3091.1739656188215, 307.2109767815741, 20.621166440230446, 5.390955108796605, 0.2568284412529615, 0.11847418223549548]","[40650241.38880083, 5564003.469398436, 552819.3963491877, 37067.459225985825, 9609.09303350893, 479.64826618867625, 218.5811679176417]",205168.1
2025-05-05_2025-05-11,60803.166794328245,"[22950.0, 3171.0, 343.0, 21.0, 3.0, 0.0, 0.0]","[23101.21253318589, 3166.89340478671, 315.71078735598485, 19.739839841160713, 5.032184860315883, 0.23431863151445897, 0.09711344248069541]","[41593751.579572104, 5697946.879548082, 567801.3055452913, 35479.68393159798, 9124.750278135587, 394.9709161458972, 173.71440204170665]",206101.1
2025-05-12_2025-05-18,60810.1667353005,"[23215.0, 3068.0, 348.0, 32.0, 3.0, 0.0, 0.0]","[23053.69464075429, 3151.3621636409885, 312.92752534105824, 20.42109492568312, 5.144617279701552, 0.3429341212185863, 0.10287124510037556]","[41509135.99524265, 5672226.834225941, 562971.3299836083, 36604.9318663982, 9217.312630971046, 577.0904697790862, 175.38974459639817]",205977.3
2025-05-19_2025-05-25,60817.16703796223,"[15710.0, 2196.0, 210.0, 21.0, 6.0, 1.0, 0.0]","[15701.630654323551, 2182.6963778920194, 218.1147282507815, 14.424430492928629, 3.065753879584032, 0.23695793871612592, 0.06703945845378753]","[27436743.742601544, 3809599.957966542, 380195.2715484106, 25066.09547852722, 5327.809944784268, 426.5104060900562, 126.99154035897344]",151296.5
2025-05-26_2025-06-01,60824.1669177088,"[9696.0, 1301.0, 128.0, 9.0, 2.0, 0.0, 0.0]","[9595.08451515308, 1294.3840721932202, 129.5081038111507, 7.689740411070265, 2.0752299550291804, 0.11330823080465928, 0.049159116681464235]","[15685835.6619454, 2119726.9942700113, 211835.08784639524, 12515.455069680096, 3474.247208439039, 183.1352650141285, 83.55607144147555]",85286.7
2025-06-02_2025-06-08,60831.16679965261,"[22634.0, 3098.0, 316.0, 16.0, 5.0, 0.0, 0.0]","[22583.988153992796, 3070.714524705256, 301.28141288256353, 19.4403134811366, 4.666558277505867, 0.1975848140366946, 0.08986870872168025]","[40001943.16417912, 5438544.5081229, 532994.985084671, 34283.593536486085, 8215.513750166503, 355.7293083275113, 175.02922077926095]",200151.7
2025-06-09_2025-06-15,60838.166817592544,"[21807.0, 2856.0, 280.0, 16.0, 3.0, 1.0, 0.0]","[21843.727404616664, 2970.5408449068245, 291.60410353299363, 18.551435283709516, 4.782235763529407, 0.3280734512499551, 0.09642064774986994]","[38260106.47067849, 5199135.258908321, 509561.1628640607, 32349.299925046318, 8264.571425401398, 547.3829835449076, 178.8717311108908]",198703.4
2025-06-16_2025-06-22,60845.16692986109,"[22628.0, 3120.0, 286.0, 18.0, 8.0, 0.0, 0.0]","[22803.480616561443, 3064.291649402224, 296.4106418214749, 19.351161046822792, 4.835641494286164, 0.24401028361060248, 0.0683338548823471]","[40537098.82942775, 5445079.362778321, 526064.2757210464, 34362.16899374072, 8519.97113400649, 416.03057504436487, 140.71111366918115]",203046.6
2025-06-23_2025-06-29,60852.16665104171,"[19651.0, 2698.0, 242.0, 12.0, 8.0, 0.0, 0.0]","[19642.88760088358, 2614.712321352271, 249.09410557036836, 15.49131716538872, 3.747222475263537, 0.19953349201399964, 0.08602350701431967]","[35202302.41731973, 4685051.20747829, 445886.32592670614, 27660.922291757382, 6715.100085294728, 341.8685696542584, 157.66610256734694]",176068.9
2025-06-30_2025-07-06,60859.166566782456,"[22807.0, 2972.0, 299.0, 18.0, 3.0, 0.0, 0.0]","[22571.27513057403, 2983.6995288315056, 283.09371966966785, 17.585310970786377, 4.09624025196199, 0.2714967605326163, 0.05707233460805992]","[40405342.53291749, 5342844.187378049, 506984.60626115504, 31433.98673878228, 7338.092648766702, 485.4857144523315, 119.46971059976188]",205408.2
2025-07-07_2025-07-13,60866.166639236166,"[22023.0, 2899.0, 276.0, 22.0, 5.0, 1.0, 0.0]","[22173.42773354072, 2903.3602890213633, 276.1071942285821, 17.958986951936804, 3.9775637902474488, 0.26861044391217315, 0.12778035132444587]","[39826186.63375711, 5214553.1123852935, 495921.03401442856, 32250.903470582405, 7154.279327685453, 496.87107569186236, 214.3013978084671]",206053.3
2025-07-14_2025-07-20,60873.16703865799,"[21737.0, 2863.0, 254.0, 15.0, 9.0, 0.0, 0.0]","[21837.61323527252, 2823.6604750379765, 262.9558718724463, 16.06712165703559, 4.2372625305647915, 0.1818357913084751, 0.05290357109448727]","[39217624.74447252, 5067993.174311371, 471460.77392903354, 28848.669602742593, 7548.718808469293, 334.86910979827735, 94.99508977457089]",206052.2
2025-07-21_2025-07-27,60880.16672905084,"[16636.0, 2167.0, 200.0, 12.0, 1.0, 0.0, 0.0]","[16573.432431567973, 2176.408206145214, 205.01248859484326, 13.32596094319388, 3.7318317375627315, 0.2766414213472832, 0.07079355131583312]","[28220085.049940437, 3710697.0893028867, 349943.8325072071, 22952.54146288638, 6364.674775760661, 489.0652192482502, 131.6648867770783]",150459.5
2025-07-28_2025-08-03,60887.16680451378,"[22233.0, 2890.0, 295.0, 14.0, 9.0, 0.0, 0.0]","[22068.403631139692, 2851.3194612554967, 267.442490445028, 16.973414728010187, 4.219796519926962, 0.19624135264887932, 0.07136267945398846]","[39140365.71366168, 5057610.547609764, 474305.68861776753, 30060.477891512044, 7467.287419738477, 364.03364043767607, 131.62165798494]",201641.4
2025-08-04_2025-08-10,60894.1670392364,"[17319.0, 2265.0, 206.0, 12.0, 5.0, 0.0, 0.0]","[17107.366336931016, 2202.307947054574, 204.15573751544375, 13.436545530296998, 2.9655171253066173, 0.18068496617823282, 0.08397044295054124]","[30745134.531255387, 3958880.8559962153, 367584.04534544394, 24145.30295558575, 5331.609675519562, 336.3190969539689, 149.69866985172868]",164137.7
2025-08-11_2025-08-17,60901.16687858797,"[12400.0, 1607.0, 152.0, 19.0, 2.0, 0.0, 0.0]","[12588.239518521146, 1599.980228806114, 149.03369695790056, 9.824064486696063, 2.631145635337047, 0.10179357241348695, 0.06947430464856111]","[22101408.64056452, 2800844.4028646206, 259732.88922756797, 16907.517365705466, 4547.895538315058, 196.93654247919812, 98.54991300740899]",114218.2
2025-08-18_2025-08-24,60908.16661006922,"[15884.0, 2005.0, 211.0, 12.0, 3.0, 2.0, 0.0]","[15843.524177744113, 2037.0779301401494, 195.46760514724673, 13.125197436741031, 3.3700815885332145, 0.21817685290845842, 0.08248393957828258]","[27005791.835636113, 3466812.585241909, 332160.2129661109, 22246.814732983956, 5693.713976453759, 341.1440789259976, 131.9658571803357]",135945.4
2025-08-25_2025-08-31,60915.16695486112,"[18191.0, 2362.0, 253.0, 12.0, 3.0, 1.0, 0.0]","[18050.1073471863, 2346.3197607563966, 229.71484406696368, 14.632282118370336, 3.9860599248714, 0.21845839966966163, 0.052490960820814794]","[32191641.1063301, 4177494.240479579, 407741.5662545157, 25966.237871194706, 7029.802531534753, 389.2293255795887, 99.09608212349757]",148471.3
2025-09-01_2025-09-07,60922.16703807874,"[19198.0, 2422.0, 250.0, 16.0, 7.0, 0.0, 0.0]","[18953.590508614117, 2480.5803979802245, 242.1900170559676, 15.536852953510339, 4.292749969171275, 0.19302858396106035, 0.03079904016936372]","[33879492.31943036, 4435177.992735538, 433580.2106880415, 27847.58041384804, 7744.647178035167, 344.4685855129576, 60.937558496823705]",148050.3
2025-09-08_2025-09-14,60927.25036713037,"[11883.0, 1512.0, 175.0, 13.0, 6.0, 0.0, 0.0]","[11869.613229394748, 1581.356820514084, 154.04451861977827, 10.306679511223274, 2.505418541349822, 0.1779822313669049, 0.050666403141441094]","[21171522.43345313, 2817843.871537623, 274205.53157272923, 18432.624417516516, 4485.527702163081, 319.1777975125371, 90.42306275300459]",103429.6
2025-09-15_2025-09-21,60936.34501064847,"[16655.0, 2232.0, 251.0, 13.0, 7.0, 0.0, 0.0]","[16610.832315272528, 2229.560426929866, 223.78390291124902, 14.836254694947208, 3.840804669271922, 0.2512478664766865, 0.05715045551933782]","[29889694.212488234, 4010666.2598014916, 402287.79750088806, 26713.9762109181, 6948.7477663938525, 474.23672569572466, 100.97336775453687]",158059.3
2025-09-22_2025-09-28,60943.16681076383,"[22380.0, 2999.0, 295.0, 21.0, 3.0, 1.0, 0.0]","[22157.361236900524, 3015.1275041270464, 304.60424489074677, 20.8853814036582, 5.742576761448859, 0.3691303662608535, 0.10172889692405336]","[39871095.91148297, 5422246.769835504, 547199.4412283836, 37366.70953945593, 10265.346346842005, 643.3125133646221, 194.32482511382906]",207737.5
2025-09-29_2025-10-05,60950.16695706014,"[22376.0, 3078.0, 317.0, 24.0, 4.0, 0.0, 0.0]","[22550.940090647848, 3063.3306856941285, 310.15643593648923, 22.17438953580721, 5.556875186723147, 0.37052166516938906, 0.1517688575080958]","[40548015.13982274, 5507125.801561566, 557214.7825793839, 39862.44489437146, 9919.271633061764, 629.70880619276, 249.37944929288022]",207789.5
2025-10-06_2025-10-12,60957.16664351853,"[22514.0, 3093.0, 329.0, 34.0, 8.0, 0.0, 0.0]","[22633.868937234336, 3174.4073959016005, 335.3792448755695, 23.31880423776626, 6.214730050757459, 0.33885006201099377, 0.09224422892448017]","[40569301.23859572, 5688071.311069872, 600501.0161285562, 41782.87112854231, 11091.41800994473, 619.3556625621483, 169.34012716920938]",207462.0
2025-10-13_2025-10-19,60964.16670879656,"[22606.0, 3284.0, 373.0, 28.0, 8.0, 1.0, 0.0]","[22681.252484560773, 3228.747893913502, 348.65650074597085, 24.931377428171636, 6.401101426657029, 0.46283613544585356, 0.12259862662896284]","[40877696.48918865, 5819022.315335749, 628308.0363677294, 44940.91702959547, 11551.646049255161, 827.3653489626295, 258.519948879297]",207763.9
2025-10-20_2025-10-26,60971.16692222213,"[22851.0, 3258.0, 366.0, 28.0, 7.0, 1.0, 1.0]","[22878.377290724162, 3270.847001742492, 362.4301627010106, 25.662778804570525, 6.901766111383775, 0.49216066929472996, 0.08269164451065063]","[41271648.797941506, 5898265.419716493, 652979.9940011745, 46187.2590904343, 12506.77028552527, 838.0600734136102, 168.25156692261197]",208027.5
2025-10-27_2025-11-02,60978.166854051065,"[22471.0, 3225.0, 342.0, 28.0, 9.0, 0.0, 1.0]","[22469.93220246478, 3179.023864732214, 339.38834502032375, 24.69343448058269, 6.693833900098245, 0.3767638046118573, 0.16061636778717348]","[40559290.385168634, 5738451.627514666, 612507.3713062988, 44507.447709881235, 12132.333693825592, 688.9612985701383, 267.9247652539265]",202208.3
2025-11-03_2025-11-09,60985.16687268496,"[21780.0, 3114.0, 339.0, 26.0, 8.0, 3.0, 0.0]","[21734.525729056797, 3029.242928778722, 312.72767990637266, 22.02220446130005, 5.476996255701307, 0.33597894453774585, 0.07588794349278082]","[38700775.46568025, 5393536.192037281, 556758.6431925194, 39244.45028737046, 9738.049351939713, 614.390605351804, 145.31478263049922]",204506.2
2025-11-10_2025-11-16,60992.16688125008,"[22875.0, 3124.0, 302.0, 31.0, 5.0, 0.0, 0.0]","[22560.863404070853, 3002.3333810835547, 295.8236133839313, 19.29558105120383, 4.973338368479988, 0.27483024300356845, 0.13067133213530943]","[40335935.78939406, 5366732.880060388, 528636.4528788658, 34379.04965520603, 8879.083200902662, 508.5850190860502, 230.92979195496076]",205491.2
2025-11-17_2025-11-23,60999.16677222219,"[22486.0, 3042.0, 349.0, 26.0, 5.0, 0.0, 0.0]","[22354.607986283612, 3006.3914461075456, 299.91742510579394, 20.07829055718523, 5.115714222465913, 0.3601120515880174, 0.08892463476106444]","[40024785.95538066, 5384089.59667184, 537534.2227632966, 36041.93757174265, 9180.037448811805, 658.9073017923611, 183.603637677527]",207843.0
2025-11-24_2025-11-30,61006.16708518481,"[22417.0, 3046.0, 321.0, 28.0, 6.0, 0.0, 0.0]","[22445.404371067933, 3057.165192514022, 310.2528859944895, 21.44365733508528, 5.128091067514337, 0.2213792838554293, 0.08763705192890786]","[40372734.43741199, 5498511.51042786, 557940.0690394378, 38452.35631244418, 9262.257585076733, 405.6710674007442, 161.04758827575648]",207800.0
2025-12-01_2025-12-07,61013.16692442136,"[22866.0, 3170.0, 312.0, 24.0, 7.0, 2.0, 0.0]","[22860.74103188805, 3105.491752000479, 314.2116740122172, 21.20968725416693, 5.5080879111056005, 0.30461342656473994, 0.07484503767711394]","[41096706.06961722, 5581760.591517281, 564766.7312577446, 38109.97630302186, 9902.796207112164, 544.437836319232, 128.01120537912558]",207919.6
2025-12-08_2025-12-14,61020.16679918961,"[23030.0, 3206.0, 316.0, 19.0, 5.0, 0.0, 0.0]","[22738.658439987703, 3119.417412212353, 316.0363682196872, 21.43311498571363, 5.7171617399290895, 0.3041733809730879, 0.14606673672218445]","[40861491.181411155, 5604998.560957181, 567971.3692867724, 38585.3170466415, 10341.363670117351, 541.1651984473866, 288.7217628300935]",206434.5
2025-12-15_2025-12-21,61027.16697870383,"[22774.0, 3145.0, 321.0, 20.0, 6.0, 0.0, 0.0]","[22777.11463171067, 3120.9891479595462, 321.09283030468373, 21.272784668346436, 5.35820275227084, 0.37891772102135235, 0.088870548056318]","[40701069.92499389, 5575296.010940869, 573962.0992379211, 38031.42872693291, 9603.617662569075, 681.8241815715265, 157.78573178887572]",204949.9
2025-12-22_2025-12-28,61034.16675069425,"[15753.0, 2156.0, 270.0, 12.0, 5.0, 0.0, 0.0]","[15712.551183303052, 2178.5643428856256, 222.96497435156587, 14.978999032839619, 3.8045923268624198, 0.22682889751504298, 0.06844620268924971]","[27861000.459591504, 3860400.8992107525, 395434.2276826623, 26597.97285516398, 6804.3929531069025, 387.3125305010639, 131.58828372721447]",147785.2
2025-12-29_2026-01-04,61041.16678518496,"[23639.0, 3382.0, 346.0, 39.0, 10.0, 1.0, 0.0]","[23467.042772249995, 3301.7565826270993, 351.0193013336333, 25.703118654592398, 6.769387789397207, 0.4937700013010418, 0.13768813815835693]","[41738685.90232941, 5871576.95499068, 625132.2925427947, 45863.53435454892, 12083.493879865253, 866.9662849096052, 235.182658140715]",204034.7
2026-01-05_2026-01-11,61048.1668094906,"[20242.0, 2964.0, 308.0, 19.0, 5.0, 0.0, 0.0]","[20455.663403583963, 2913.468471611488, 312.00725634431564, 20.665407830682206, 5.47464276253227, 0.36473828450684603, 0.1360352977915598]","[36076137.71915607, 5136698.566138018, 550659.7176045757, 36524.22641809726, 9717.864379583363, 664.1065642979504, 258.9738578796942]",182170.0
2026-01-12_2026-01-18,61055.16681574068,"[23310.0, 3210.0, 357.0, 27.0, 4.0, 0.0, 1.0]","[23119.32667363513, 3246.89339790061, 343.8661299051149, 24.76687237407459, 5.8835692776206985, 0.4468574221557416, 0.08753155996189696]","[41013356.231479816, 5761307.097399615, 610972.1836381439, 44003.13856014344, 10475.934039934848, 796.4799065178215, 168.10437682092552]",203973.2
2026-01-19_2026-01-25,61062.16678483808,"[23120.0, 3335.0, 377.0, 14.0, 6.0, 2.0, 0.0]","[23450.528061472087, 3284.9621683234095, 345.5230850776845, 23.04532472056006, 6.246774741710531, 0.4028200115611416, 0.14143638763499108]","[41350210.19331395, 5794158.052896209, 610041.3879902312, 40683.58116993517, 10997.143368911258, 725.4069208034059, 242.96705096288045]",202744.8
2026-01-26_2026-02-01,61069.16677719957,"[23150.0, 3195.0, 354.0, 23.0, 5.0, 0.0, 0.0]","[23164.44850990084, 3254.95122126964, 345.68410277468536, 25.16485343740421, 5.882520568309446, 0.41479452449615384, 0.12444387794794479]","[41054390.10116102, 5770399.6138145095, 613905.6565800807, 44662.08918265115, 10488.693746373256, 720.4388440552924, 222.20862832349349]",204747.9
2026-02-02_2026-02-08,61076.16705497642,"[22045.0, 3197.0, 365.0, 16.0, 3.0, 0.0, 0.0]","[21960.711170898925, 3142.590141677622, 336.7975947549029, 23.99111813511633, 6.674093597583556, 0.3839792465470825, 0.0994557716321316]","[37489349.85084804, 5368624.438781501, 576365.8238886532, 41120.95995779733, 11488.00876993202, 685.6599042500253, 170.36197130060398]",193063.8
2026-02-09_2026-02-15,61083.16677974512,"[21031.0, 3015.0, 321.0, 22.0, 5.0, 0.0, 0.0]","[21047.759991746825, 2959.022141258781, 308.92327742604573, 20.609663789831057, 5.580806413763855, 0.3759032865899121, 0.0898238632166722]","[36964862.7971458, 5201105.402441575, 544050.87390522, 36250.9319740475, 9884.209066769661, 638.062541380985, 156.7501778252517]",187771.2
2026-02-16_2026-02-22,61090.16656608831,"[18190.0, 2609.0, 271.0, 25.0, 2.0, 0.0, 0.0]","[18281.687636340244, 2572.1757459033806, 270.7227860769907, 18.563207078161756, 5.001782991617617, 0.27301795239980764, 0.07107082308929236]","[31219131.212436166, 4398928.677699809, 464164.5475369362, 31999.966230783328, 8533.33105008295, 454.35604331763216, 126.51941902147287]",165487.8
2026-02-23_2026-03-01,61097.166678703776,"[21988.0, 3184.0, 350.0, 31.0, 5.0, 2.0, 1.0]","[21961.4329961672, 3110.5760308388194, 325.9084396203974, 22.863206853939687, 5.177430774309832, 0.36128393573415124, 0.09207409874606662]","[37646622.45298678, 5338640.5963936215, 561401.3682323727, 39279.60123470684, 8949.384736022834, 610.0744810896545, 149.34818384131142]",190184.8
2026-03-02_2026-03-08,61104.16654675924,"[22742.0, 3262.0, 321.0, 28.0, 3.0, 1.0, 0.0]","[22725.280678391442, 3230.495408257747, 340.05781272702495, 23.404856602180427, 6.080876727959392, 0.39591654123122527, 0.13670734378774954]","[40636085.69004123, 5776844.20878379, 609397.5159007899, 42034.69521302128, 10858.563616893556, 696.0971242255285, 243.09690565219037]",205787.9
2026-03-09_2026-03-15,61111.1666612272,"[22415.0, 3143.0, 337.0, 25.0, 7.0, 0.0, 0.0]","[22378.8645564925, 3158.8695527018094, 335.1723301240835, 23.65905800293535, 6.188387619222192, 0.36612925219767245, 0.09924459505218634]","[40102244.42374323, 5660591.314331902, 601001.7698088869, 42401.191253931436, 11041.870538515108, 639.9231552626076, 165.06977135757518]",206110.0
2026-03-16_2026-03-22,61118.16672777723,"[22037.0, 3186.0, 319.0, 22.0, 1.0, 0.0, 0.0]","[22305.622760276692, 3145.9766134407596, 322.2399709022177, 21.749595585494806, 5.646023525644162, 0.3588808212933837, 0.1014208601536525]","[39888481.141969986, 5627704.182885448, 576953.7719063257, 38953.715569525804, 10158.729402811561, 621.4383416417261, 192.57865681288536]",204314.4
2026-03-23_2026-03-29,61125.16668842604,"[22937.0, 3347.0, 337.0, 27.0, 6.0, 0.0, 0.0]","[23133.06596808698, 3284.397726492007, 346.2288644478197, 24.243215702937317, 6.253461804096182, 0.3345376513355986, 0.07553638273407366]","[41661143.3401629, 5914991.488876229, 623908.2546089656, 43847.33456246874, 11267.84253695924, 636.1620163034225, 137.98752016430885]",206036.1
