# ra : 330.75, dec : 42.15
2023-09-11_2023-09-17,60201.16667962952,"[34705.0, 4028.0, 413.0, 27.0, 7.0, 1.0, 1.0]","[34626.28750598301, 3934.0030246971814, 384.18184250458523, 23.332298271149703, 5.768293900003824, 0.4547463036130326, 0.12876249366741907]","[1199710150.059589, 136225586.06456995, 13293138.745192757, 805467.287795905, 199102.45100787067, 15600.59888751151, 4233.255477789228]",206024.5
2023-09-18_2023-09-24,60208.16700092539,"[34715.0, 3998.0, 369.0, 25.0, 4.0, 1.0, 0.0]","[34625.895682489936, 3929.294221978346, 377.3744137568051, 23.496523179744624, 6.087594152703421, 0.4484064230306057, 0.14549309973368701]","[1190191805.6759791, 135008227.81825915, 12962056.984399738, 803561.1184612451, 208174.3509603664, 14914.628221042856, 4963.112061755448]",205017.4
2023-09-25_2023-10-01,60215.16700601883,"[33409.0, 3841.0, 386.0, 28.0, 4.0, 1.0, 1.0]","[33055.54944521359, 3738.926263367841, 359.451145627975, 22.532727648254724, 4.905567521248166, 0.3344082215450104, 0.13218844645772548]","[1127842646.2013433, 127524267.002749, 12270559.798354745, 766568.1320331293, 167804.55634013502, 10945.98040395298, 4584.742468561868]",190648.0
2023-10-02_2023-10-08,60222.16709571736,"[34267.0, 3913.0, 400.0, 21.0, 11.0, 0.0, 0.0]","[34280.93624704003, 3899.6130029152296, 378.1592417186163, 23.485405769241805, 5.597243266952621, 0.3761908395479873, 0.16820412387998562]","[1189185651.100923, 135225503.57893544, 13095764.69933074, 814101.8755297586, 194178.82817040017, 13073.494094600004, 5453.586011115281]",206153.6
2023-10-09_2023-10-15,60229.16655520767,"[34106.0, 3961.0, 367.0, 31.0, 6.0, 0.0, 0.0]","[33975.432782358956, 3878.9894270359086, 381.623361783644, 24.058319343239422, 6.086354120187019, 0.46770878890625, 0.1764617882153296]","[1169307423.8163514, 133577629.43531695, 13138714.525184471, 828318.1791055575, 209581.44825438465, 16633.782021481555, 5845.201829938307]",205044.8
2023-10-16_2023-10-22,60236.16671643536,"[29194.0, 3482.0, 326.0, 16.0, 5.0, 0.0, 0.0]","[29417.847931572127, 3376.1993956624, 333.74714115951286, 21.89314967008216, 5.367668322635118, 0.39292610371961006, 0.12751370392950942]","[949204259.827812, 108663536.09871474, 10714602.54695386, 698147.5327116959, 172588.39284194392, 12415.334078129023, 4208.168307868794]",178503.7
2023-10-23_2023-10-29,60243.166953356485,"[33618.0, 3814.0, 388.0, 23.0, 7.0, 0.0, 0.0]","[33429.64298881494, 3772.9698398195414, 368.6263177106442, 23.08928751748946, 5.224682519974597, 0.5601508492735251, 0.12040218176486063]","[1156556445.187384, 130449505.88150612, 12745255.94657104, 799138.8833121367, 181108.82289774588, 18116.13393096697, 3909.499707327737]",194540.0
2023-10-30_2023-11-05,60250.16689942109,"[20621.0, 2295.0, 220.0, 9.0, 0.0, 0.0, 0.0]","[20547.24226073764, 2279.5504807950883, 217.88922990203204, 14.009873563732192, 3.3080535462585936, 0.2621634279102979, 0.1013612688430681]","[153393817.2853872, 16626013.958325488, 1522278.0471009081, 97958.69472145157, 23598.558354148714, 2151.184426119203, 350.5834561046954]",104512.3
2023-11-06_2023-11-12,60257.16688657396,"[35581.0, 4140.0, 429.0, 29.0, 9.0, 1.0, 0.0]","[35548.837537728934, 4110.305473399309, 415.9463961849435, 26.43137093956624, 6.375793004629823, 0.5851327960065219, 0.12937877899558897]","[63940393.26900249, 7386619.839903228, 747185.9733587332, 47529.694072954204, 11487.460954218734, 1011.2245168012213, 248.54848920210213]",206051.5
2023-11-13_2023-11-19,60264.16712557869,"[35008.0, 4015.0, 414.0, 33.0, 7.0, 0.0, 0.0]","[34825.517434724105, 4014.4206450891847, 406.39440562167925, 26.75862773547535, 6.700518794233466, 0.438831494765287, 0.15910176545469196]","[62677388.47863588, 7217790.196178918, 731082.2979416262, 48091.60900710104, 12080.272748636346, 842.9369148182459, 300.6702143745805]",204429.1
2023-11-20_2023-11-26,60271.16686388888,"[34984.0, 4070.0, 414.0, 30.0, 4.0, 1.0, 0.0]","[34931.25555928782, 4028.490595777235, 409.5553969307393, 25.72384397528189, 6.463940347729328, 0.6337416311290074, 0.16626726195343014]","[62717337.944093004, 7227419.540186637, 734989.0085529115, 46274.97821588997, 11706.216376032162, 1130.0195777674971, 292.43487700701723]",204079.8
2023-11-27_2023-12-03,60278.16692754628,"[34866.0, 4012.0, 420.0, 32.0, 6.0, 1.0, 0.0]","[34918.598179715984, 4023.3047074866795, 402.909207363002, 27.18026642493531, 6.78496453004987, 0.5196698386572661, 0.12330784212469084]","[61069241.78386868, 7039290.239179351, 705909.4659432451, 47567.74616135283, 11931.21927332353, 896.766286355741, 219.51247282454133]",197290.0
2023-12-04_2023-12-10,60285.16668923611,"[36241.0, 4188.0, 448.0, 34.0, 4.0, 0.0, 0.0]","[36473.90541658287, 4205.446613808522, 421.8292814227884, 26.653161983797297, 6.531393701231233, 0.5946257798398976, 0.13860640329801976]","[65342086.33280335, 7531202.275811539, 755469.6278909745, 47822.46748784537, 11663.608310659754, 1077.6965875240057, 235.83272469027332]",204336.2
2023-12-11_2023-12-17,60292.16705150461,"[32676.0, 3785.0, 362.0, 22.0, 3.0, 1.0, 0.0]","[32746.299932812337, 3754.6529083682217, 377.26409284406185, 23.016938779914828, 5.392275639691245, 0.48620534734661164, 0.17041502028575856]","[57545003.506965235, 6598700.165617883, 663048.7603173199, 40431.706519969, 9536.169135375683, 851.1482694273706, 304.7485685046394]",181792.6
2023-12-18_2023-12-24,60299.16706886605,"[35668.0, 4153.0, 409.0, 28.0, 8.0, 1.0, 0.0]","[35622.30815115888, 4088.175177495213, 409.1069790045519, 24.832705068908734, 6.747767015301625, 0.5520291200651455, 0.14231875108752776]","[63407450.64686917, 7272894.117611395, 728593.1176382358, 44313.26352599582, 12072.103284179102, 986.8005580329611, 258.3372226244609]",195408.5
2023-12-25_2023-12-31,60306.16691192113,"[36401.0, 4106.0, 410.0, 26.0, 10.0, 0.0, 0.0]","[36424.502869956574, 4199.273723943664, 426.75324840656236, 27.626879109613135, 6.659042711317698, 0.6649656152220687, 0.1996576940617332]","[64465966.384427465, 7443327.943160001, 757184.2273256739, 49005.433083545955, 11898.481237217335, 1130.5715339606204, 354.89034897511067]",204134.0
2024-01-01_2024-01-07,60313.16689004636,"[37047.0, 4310.0, 406.0, 24.0, 7.0, 0.0, 0.0]","[37304.08656655758, 4286.498723663697, 433.03548835354775, 26.839583064812395, 6.738551091751381, 0.5890782950587358, 0.14954526919394368]","[66581849.5966068, 7657115.049054711, 774571.9202961081, 48087.74659741773, 12042.268585613034, 1017.5810166431659, 288.7970935910367]",204305.4
2024-01-08_2024-01-14,60320.16693425913,"[37177.0, 4272.0, 437.0, 32.0, 9.0, 0.0, 1.0]","[36894.09468245173, 4217.14992952027, 416.18236142421523, 25.609741210952564, 6.59594022703079, 0.4584273549162157, 0.11798234949430603]","[65902550.00430593, 7540762.780436412, 745778.3184748866, 45922.59751883641, 11897.128747531877, 827.5008430533195, 244.69096701742922]",204559.9
2024-01-15_2024-01-21,60327.16667476842,"[37682.0, 4341.0, 446.0, 34.0, 6.0, 0.0, 0.0]","[37596.07656836187, 4294.052478552962, 429.6917605600428, 26.711415672096212, 6.501851109145641, 0.45579237357462105, 0.19097055100233817]","[66205483.905458376, 7570846.103698497, 759529.2754577388, 47326.87883604912, 11548.897605066737, 824.2297169180918, 357.5095062224926]",204307.5
2024-01-22_2024-01-28,60334.16680081016,"[37517.0, 4305.0, 429.0, 22.0, 10.0, 1.0, 0.0]","[37394.4511662583, 4254.273056985331, 424.0503731391605, 26.70968233954059, 7.056462001401297, 0.5623666558381804, 0.1936568167400749]","[65157381.32403516, 7426131.5966152605, 741624.1755999954, 47048.210787397235, 12359.712588793558, 991.0643596165627, 306.23154232318694]",200990.4
2024-01-29_2024-02-04,60341.166692014405,"[37865.0, 4382.0, 459.0, 37.0, 5.0, 0.0, 0.0]","[37766.6529165815, 4307.90085024826, 425.31230992257883, 27.740001537233262, 6.385624693711121, 0.4477731062096196, 0.10647727630001833]","[65383305.05225791, 7475759.022462266, 739977.3333123496, 48305.998857670296, 11148.067277409684, 880.8476524725186, 199.3721102503629]",198123.2
2024-02-05_2024-02-11,60348.16673680519,"[36811.0, 4248.0, 387.0, 23.0, 7.0, 1.0, 1.0]","[37199.72813470769, 4241.342962618079, 423.81388036325103, 27.30011465281048, 6.717632327647342, 0.42121306714006373, 0.1642113348101527]","[66658164.97693051, 7608784.513885434, 761069.634786366, 49049.260239500036, 12082.642101995867, 759.9634124528058, 272.96317862412855]",204145.9
2024-02-12_2024-02-18,60355.16688726813,"[36440.0, 4227.0, 418.0, 23.0, 9.0, 0.0, 0.0]","[36608.50096550563, 4217.323132221011, 419.5285904852429, 25.013176813631564, 6.768047535479703, 0.4540356557415196, 0.12808435067962184]","[65643726.72785956, 7568993.086148607, 753683.5722815328, 45047.530066777304, 12032.646715547246, 854.8069756869833, 255.86305552276562]",204309.7
2024-02-19_2024-02-25,60362.16673182886,"[37332.0, 4281.0, 445.0, 35.0, 6.0, 0.0, 1.0]","[37513.893578952324, 4299.149408579886, 432.75189161681965, 26.68735919919079, 6.960422632416065, 0.5224535571050293, 0.19158672253021353]","[66164534.68016077, 7590843.6016771635, 765324.2635555667, 47170.04433209732, 12340.38660981616, 962.6785264059009, 318.2425904475684]",199182.0
2024-02-26_2024-03-03,60369.166689467645,"[35867.0, 4053.0, 396.0, 30.0, 8.0, 0.0, 0.0]","[36024.17698847463, 4111.747932674423, 406.81096397938023, 25.70481709449773, 6.206985327541513, 0.4402886368652227, 0.21658214360086495]","[63070165.77364754, 7201295.494099182, 713329.1188956009, 44962.0630356871, 10916.544578468236, 757.2306566128316, 366.57880402813356]",196167.2
2024-03-04_2024-03-10,60376.16660543954,"[36714.0, 4153.0, 398.0, 23.0, 10.0, 0.0, 0.0]","[36601.083837721715, 4177.734864651215, 411.2004375327251, 26.024142899114942, 6.404693504117549, 0.36658449029097434, 0.18300444133547447]","[63504641.16802381, 7256283.220481724, 714207.8177816032, 45125.81738039623, 11197.405485385463, 617.2916949199708, 320.99465501240655]",194433.2
2024-03-11_2024-03-17,60383.1668672454,"[36335.0, 4082.0, 364.0, 21.0, 3.0, 1.0, 0.0]","[36199.56248526662, 4077.2860466794914, 397.59288910785097, 23.120510223429847, 5.502176563165909, 0.41942793670116313, 0.18930726272485301]","[65384300.44104904, 7364240.632789094, 717640.9394067407, 41591.51498187617, 9907.018025837238, 745.7609844934517, 315.9280707570159]",204318.6
2024-03-18_2024-03-24,60390.1669740744,"[31790.0, 3683.0, 358.0, 24.0, 4.0, 0.0, 1.0]","[31855.398696908276, 3620.854638601754, 357.9958319390199, 22.372898434421618, 5.159860065927481, 0.48482407390879995, 0.1359464910637917]","[54218537.781539425, 6166308.108796038, 608784.8372188868, 38151.33921627373, 8840.2787247164, 820.2138251930294, 210.7151245930073]",183497.3
2024-03-25_2024-03-31,60397.16699016142,"[33881.0, 3881.0, 404.0, 17.0, 5.0, 1.0, 0.0]","[33859.70831120877, 3867.17601398997, 387.2557512640591, 24.084309431511592, 6.176655867306662, 0.55334137079716, 0.1374366851647393]","[59892049.56899892, 6845678.256873923, 685405.5816589275, 42644.99172708537, 10958.71451004638, 993.0385015019565, 277.1980651255899]",196399.3
2024-04-01_2024-04-07,60404.16686817145,"[36650.0, 4134.0, 410.0, 29.0, 2.0, 0.0, 0.0]","[36414.607666709715, 4167.953957593416, 407.6563714193803, 25.018104620259848, 6.048704047924659, 0.4799911381414942, 0.20254310018438576]","[65682875.19551055, 7517301.503179869, 735317.7010116709, 45125.90935425618, 10918.952423201852, 853.573891892335, 321.4392082470679]",204582.1
2024-04-08_2024-04-14,60411.1671318287,"[32536.0, 3897.0, 386.0, 17.0, 6.0, 0.0, 0.0]","[32151.760957178714, 3736.2950840628096, 374.8510413491279, 23.38065557010461, 5.76077841904497, 0.44020229491577545, 0.16445775704979382]","[58001006.84690533, 6659586.715501675, 667434.2822470696, 41602.75081551035, 10184.330891851267, 776.307701194864, 304.0616233505085]",189701.7
2024-04-15_2024-04-21,60418.1670802084,"[36116.0, 4047.0, 376.0, 23.0, 5.0, 0.0, 0.0]","[35919.1349466638, 4132.284962452625, 405.26697361207886, 25.285611306400604, 6.157914338741932, 0.42656198450520966, 0.14985511297998794]","[64791233.96217057, 7451257.7685282305, 729570.9273094942, 45632.438324509865, 11068.885633170245, 836.0483645372981, 287.51802019175375]",204239.0
2024-04-22_2024-04-28,60425.1668747687,"[11130.0, 1325.0, 145.0, 6.0, 2.0, 0.0, 0.0]","[11135.732975495841, 1383.4321356397127, 140.70728161862016, 9.05207908490292, 2.004233054837341, 0.1461840775962527, 0.06633278264521582]","[17636526.749030296, 2171678.4236261225, 219888.95375623717, 14096.280504808139, 3096.407988940632, 217.91940768186763, 113.35307031007804]",92427.7
2024-04-29_2024-05-05,60432.1666519675,"[32586.0, 3698.0, 408.0, 13.0, 6.0, 0.0, 0.0]","[32557.16349350155, 3765.7414513688536, 375.9999562755983, 22.968332869026472, 5.752874980946104, 0.4004438087656874, 0.14693164056805613]","[58511970.43807223, 6760610.666488665, 675136.130887909, 41122.104098512486, 10263.811538148471, 749.1477683939096, 287.53586020201203]",186647.8
2024-05-06_2024-05-12,60439.16700694412,"[33781.0, 3906.0, 374.0, 38.0, 3.0, 0.0, 0.0]","[33968.83946038686, 3895.6063031660788, 385.97254288690453, 24.58047049791442, 6.0462118912954175, 0.46760479568410057, 0.12456317445540001]","[57955221.418806136, 6648746.997122114, 658658.794984209, 41758.40324117628, 10345.924712123611, 821.9290986596719, 218.68339114182618]",188466.9
2024-05-13_2024-05-19,60446.16677731487,"[35078.0, 3989.0, 402.0, 26.0, 4.0, 1.0, 0.0]","[35079.75677950196, 4058.643908739017, 405.11521401974755, 25.784263145430998, 6.267671508834873, 0.4899300304997877, 0.19688226350129362]","[63206477.33949383, 7309524.457444549, 728887.8445366008, 46360.85904207764, 11271.585579539726, 877.8943116233775, 369.6915645138624]",204530.6
2024-05-20_2024-05-26,60453.16672048609,"[34606.0, 3978.0, 365.0, 24.0, 4.0, 0.0, 0.0]","[34572.20146045282, 3976.5947619803183, 396.7746752162754, 24.628689891942525, 5.885882736919546, 0.45652432413201843, 0.10787625750546564]","[60516689.043125026, 6961133.646060333, 693297.7442936661, 42833.51810713199, 10195.364600083245, 841.7970476738437, 198.73343131512453]",197631.5
2024-05-27_2024-06-02,60460.16671284756,"[26495.0, 3148.0, 312.0, 17.0, 6.0, 1.0, 0.0]","[26617.843557995773, 3080.8906331775324, 297.99063641426164, 18.738233838795246, 4.370326855516802, 0.3341469511400394, 0.0848408231911073]","[46967552.45602298, 5424135.819802631, 524266.25144846016, 33063.36150082876, 7647.001535017017, 585.8849294908312, 173.2724972090395]",156603.6
2024-06-03_2024-06-09,60467.166773263896,"[35719.0, 4167.0, 425.0, 36.0, 12.0, 1.0, 0.0]","[35420.46702328991, 4130.32303094677, 411.0842394566042, 24.937078269946593, 5.876759174995308, 0.5211299734053826, 0.11191303014496604]","[63383682.41221899, 7382986.969830588, 734680.5843116808, 44490.83253251347, 10461.281662888432, 977.4192999854795, 183.18605300456412]",204325.2
2024-06-10_2024-06-16,60474.16671030116,"[35127.0, 4156.0, 402.0, 25.0, 6.0, 0.0, 0.0]","[35352.17675676539, 4149.245202572069, 412.2588595176656, 25.280584924864215, 6.187485171950916, 0.4317405786438906, 0.16150497217244666]","[63369862.062038206, 7435294.772241073, 738763.6680247493, 45231.50019019156, 11155.335964413862, 774.6146855154232, 319.87643059587936]",204315.6
2024-06-17_2024-06-23,60481.16693645853,"[35468.0, 4191.0, 403.0, 16.0, 11.0, 0.0, 0.0]","[35620.96141893454, 4146.46783446083, 412.03822456736333, 25.847086781454962, 6.253486824261229, 0.5418842651704197, 0.13688821424676276]","[63868648.79423144, 7434688.359639087, 738439.7358718516, 46221.16913131082, 11219.13886985302, 957.0198931902081, 222.4636584111215]",204381.7
2024-06-24_2024-06-30,60488.16673865738,"[35419.0, 4124.0, 386.0, 23.0, 7.0, 0.0, 1.0]","[35436.063880057656, 4092.5716092912176, 403.02982126134344, 24.427253483643565, 6.007798520782721, 0.4138579688245723, 0.1476462743940681]","[62030616.86697562, 7164440.023584284, 705394.311223467, 42758.84537294393, 10519.256200865491, 776.1283421547657, 316.10540507149386]",202603.9
2024-07-01_2024-07-07,60495.16677083331,"[35835.0, 4068.0, 424.0, 21.0, 6.0, 0.0, 0.0]","[35654.33105462379, 4122.57057341371, 406.1314018430595, 25.664348491838062, 5.947814530957331, 0.5195845688439801, 0.11662393261861079]","[63510580.04274867, 7342174.83680083, 722803.5994767653, 45628.48267119488, 10627.8288454793, 905.822967707806, 223.1897227923826]",204340.6
2024-07-08_2024-07-14,60502.166909143525,"[24697.0, 2817.0, 264.0, 7.0, 7.0, 0.0, 0.0]","[24768.17027471915, 2852.464918079954, 282.3681725506445, 16.649614426314294, 4.129231269750244, 0.20241095734844522, 0.11042105204863811]","[43097050.64319084, 4959276.62078948, 490252.0981768624, 28911.90447764785, 7093.022726874569, 371.3143154679313, 186.56617659615551]",146174.0
2024-07-15_2024-07-21,60509.16687048609,"[33424.0, 3995.0, 360.0, 19.0, 3.0, 0.0, 0.0]","[33418.13087205671, 3830.373209160065, 369.3003089993352, 22.11524035325617, 5.356623162189489, 0.36923230635308574, 0.19659394204488467]","[57925607.42202381, 6633855.689925439, 639199.2226071191, 38330.08594645583, 9290.704399153698, 635.3733026383069, 306.4761902758753]",193322.3
2024-07-22_2024-07-28,60516.166657060414,"[34206.0, 4066.0, 405.0, 19.0, 3.0, 1.0, 0.0]","[34531.68730051927, 3987.2613037514093, 390.3049400427542, 23.394139809462906, 5.5090928955898075, 0.37904672694655767, 0.1378556602731085]","[61788201.70840048, 7127294.06493887, 697450.1106121368, 41769.81128598483, 9838.682894044601, 718.6106472367048, 252.41603029179197]",204989.9
2024-07-29_2024-08-04,60523.16692777791,"[20132.0, 2335.0, 239.0, 15.0, 3.0, 0.0, 1.0]","[20055.160491172217, 2311.683718097944, 228.83019728646474, 14.417387569712988, 3.3221982786809687, 0.21788472288733476, 0.0932515042000995]","[34869941.8578602, 4020870.6833623517, 398799.24641952576, 25101.311190023236, 5817.207046570894, 399.24662437451866, 164.3158760517135]",116275.3
2024-08-05_2024-08-11,60530.166704513686,"[35408.0, 4065.0, 438.0, 20.0, 2.0, 1.0, 2.0]","[35243.1936679272, 4060.755804266978, 399.72764626795976, 24.408295243957305, 5.752906016664987, 0.4120657573780636, 0.18449600570538652]","[63356787.55474674, 7298793.355640801, 717612.757255433, 43834.785481656276, 10303.701814396523, 741.0694222221084, 302.722922211852]",205925.2
2024-08-12_2024-08-18,60537.16669236152,"[23165.0, 2615.0, 281.0, 16.0, 2.0, 0.0, 0.0]","[23215.38003591836, 2723.2878035887, 274.97542380186655, 16.77688990090588, 4.008965721233431, 0.2489647810315633, 0.08676937893529735]","[40215759.15755408, 4720245.729776615, 476266.8077429542, 28987.57935767831, 6923.696170892457, 450.61398773562496, 157.30746123768728]",149259.5
2024-08-19_2024-08-25,60544.1667016205,"[34781.0, 4101.0, 409.0, 21.0, 2.0, 0.0, 0.0]","[34738.565873681066, 4029.754167851183, 396.3211396234642, 24.430439586389774, 5.617437956925741, 0.4792653531698212, 0.16039194225990125]","[62369063.63247472, 7226461.245031549, 709156.1727795915, 43597.817778882614, 10084.669451363452, 835.4417070736297, 252.08633173410823]",205937.7
2024-08-26_2024-09-01,60551.16681585691,"[35136.0, 3991.0, 377.0, 23.0, 8.0, 0.0, 0.0]","[34912.24577317085, 4009.515982659882, 389.9216384549135, 23.799450169416694, 5.623309493111616, 0.36588853838182456, 0.16733868649602146]","[62860094.210784696, 7211798.655874174, 699025.9455731397, 42483.693959663324, 10119.511575050188, 684.6435438809052, 290.5547008499275]",205990.8
2024-09-02_2024-09-08,60558.16690115773,"[35185.0, 4085.0, 406.0, 32.0, 5.0, 2.0, 0.0]","[35272.20167460011, 4058.446881402961, 396.4084926435179, 23.765295618239524, 5.76613981044062, 0.39066202823717006, 0.1490790247308717]","[63639202.268829525, 7317359.80000775, 714177.6044724969, 42792.528649457054, 10424.427252317777, 689.4000211955994, 298.4152570174471]",206041.9
2024-09-09_2024-09-15,60565.1667167827,"[35458.0, 4091.0, 442.0, 28.0, 8.0, 0.0, 1.0]","[35424.523672031246, 4091.8968560835538, 400.2230445433025, 24.25626305894684, 5.522736073063909, 0.3612852273496376, 0.1761825292375023]","[63882198.51428495, 7376027.585176656, 720229.3775567375, 43684.26585278869, 9961.437407301819, 677.9808758279667, 313.8674260279593]",206058.1
2024-09-16_2024-09-22,60572.16689479163,"[34597.0, 3944.0, 380.0, 20.0, 5.0, 0.0, 0.0]","[34886.05033327214, 4047.961842573739, 401.1539213643108, 25.31800650026614, 6.351517076929115, 0.4668169533082972, 0.10143083264554478]","[62888081.518685795, 7290954.944558748, 722074.3455843357, 45466.84619467329, 11461.952380545346, 819.9448338350566, 210.1280930889628]",206000.3
2024-09-23_2024-09-29,60579.16671180551,"[34904.0, 4038.0, 382.0, 25.0, 8.0, 0.0, 0.0]","[35051.612232351436, 4064.8488009141447, 403.3094027317283, 24.568960636138673, 6.240005352777709, 0.49490891760965944, 0.1838999351925704]","[63087939.66299568, 7313744.61647447, 725402.2358537584, 44091.635144272164, 11230.351493952256, 943.9155712938423, 298.7658434833464]",206019.1
2024-09-30_2024-10-06,60586.16685000021,"[35898.0, 4346.0, 452.0, 30.0, 9.0, 0.0, 0.0]","[35290.30433780431, 4143.523371013346, 412.7353720937956, 25.258173256578978, 6.1248444590946765, 0.4937683172072956, 0.18600632141533172]","[63683012.4885497, 7478290.19015638, 744567.1380222543, 45393.9053230685, 11122.930610027786, 951.5965116019919, 315.51510953698397]",206156.3
2024-10-07_2024-10-13,60593.16674618062,"[34587.0, 4219.0, 430.0, 29.0, 7.0, 0.0, 0.0]","[34385.201632918244, 4042.3635925502476, 406.9337537509578, 24.76287522585974, 6.196666341265033, 0.481418597000465, 0.14270662373052334]","[61436035.40776314, 7216271.540006215, 726127.5967393892, 44182.360037337356, 11049.456985158015, 860.4732617872172, 243.3754045599784]",203219.6
2024-10-14_2024-10-20,60600.16673275487,"[35365.0, 4050.0, 471.0, 39.0, 8.0, 2.0, 0.0]","[35140.923361097695, 4132.548045766671, 416.4619836084057, 26.265423543374318, 6.720756178584812, 0.5749653720848354, 0.18836648915982301]","[63157271.078203104, 7423414.721648193, 747443.3380930872, 47089.72567569015, 12019.752263259703, 1002.4009471540738, 317.96564308595464]",205348.6
2024-10-21_2024-10-27,60607.16679201383,"[34566.0, 4044.0, 403.0, 27.0, 7.0, 0.0, 0.0]","[34755.984268380496, 4071.1748150801677, 414.00256692406134, 26.64626381349228, 6.508089452122357, 0.5157647506887508, 0.2169827716097083]","[61944308.15618709, 7256705.611556338, 738148.7359212156, 47528.880328606494, 11597.810746653704, 934.0419436603668, 373.62911397841594]",204643.6
2024-10-28_2024-11-03,60614.16704212961,"[35630.0, 4129.0, 413.0, 35.0, 7.0, 1.0, 0.0]","[35631.0355255083, 4196.050408185074, 422.0500949716995, 27.165169546653228, 6.8133790804301775, 0.4726791427792458, 0.1741117641801928]","[63343587.43564588, 7453778.079788757, 749468.4774190435, 48183.02279264299, 12110.845679717073, 854.1035612634905, 288.3466091021842]",205413.7
2024-11-04_2024-11-10,60621.16672523145,"[33688.0, 4112.0, 405.0, 28.0, 6.0, 1.0, 0.0]","[33852.683385881886, 4006.490870864004, 405.00424269962735, 26.263515316835484, 6.797435846684486, 0.5491825173010193, 0.20561167337704772]","[60221694.146259755, 7124735.6610221965, 719801.4273842837, 46742.97803424313, 12078.411147489036, 984.0928352506548, 370.9292331714174]",202492.5
2024-11-11_2024-11-17,60628.16672465281,"[36090.0, 4205.0, 401.0, 21.0, 6.0, 0.0, 0.0]","[36040.38485473827, 4241.303520155456, 427.23389035763824, 27.638282663493953, 6.209452057410059, 0.5090641106560866, 0.14634475180065792]","[64733118.51495689, 7612704.344831572, 767036.8548093236, 49762.19989206889, 11161.10960422224, 942.1934863124864, 254.3411532618072]",204710.7
2024-11-18_2024-11-24,60635.16687314769,"[36275.0, 4301.0, 435.0, 33.0, 5.0, 0.0, 0.0]","[36352.59705037761, 4297.735322528483, 436.7729293059289, 27.25118389155256, 7.262037688939108, 0.6537062025842498, 0.20893327987106497]","[65262128.46334185, 7711162.978396034, 784460.3687286798, 49027.8254199177, 13120.547019397245, 1144.3725092257991, 346.88317175354354]",204460.7
2024-11-25_2024-12-01,60642.16681516197,"[36820.0, 4324.0, 434.0, 29.0, 8.0, 0.0, 0.0]","[36606.277204629965, 4310.026196726505, 439.22191267008765, 29.165855717947746, 6.863184378837417, 0.5847259615473248, 0.1866046789085537]","[65669517.46877336, 7728121.438407282, 788021.4489544114, 52341.25518752626, 12360.363529587317, 1084.5449586730979, 316.10419271979526]",204488.0
2024-12-02_2024-12-08,60649.00021851856,"[32382.0, 3785.0, 404.0, 20.0, 5.0, 1.0, 0.0]","[32387.258819843482, 3800.6430387116816, 380.42345286974955, 23.121524706402706, 5.352827490625528, 0.45735438015675717, 0.07876310228156998]","[57981252.42096523, 6802905.386198974, 681360.1899124448, 41570.76135443145, 9612.72162344899, 774.6009764899603, 164.6809768780118]",181982.3
2024-12-09_2024-12-15,60657.58327025511,"[21560.0, 2527.0, 293.0, 18.0, 2.0, 0.0, 0.0]","[21589.22389946341, 2565.239875933897, 261.2598845896359, 16.942461688326947, 4.1743446260835855, 0.3352407083104432, 0.11679820934920858]","[38386070.42255056, 4562425.4351297915, 464765.7747435584, 30146.57881482345, 7452.352432606032, 590.0959382526837, 207.54752555682296]",123221.5
