# ra : 253.468, dec : 39.76
2022-06-06_2022-06-12,59739.16687361122,"[40749.0, 4932.0, 589.0, 52.0, 27.0, 4.0, 0.0]","[40221.738511077754, 4665.677457162914, 463.01299675479964, 28.321885746166355, 6.880903935337641, 0.4668532095182024, 0.284624982562078]","[1380731563.6547089, 159811706.89108145, 15824262.338086521, 962839.4878888499, 234814.03623942475, 16700.16204820703, 9537.153905605126]",204742.6
2022-06-13_2022-06-19,59746.1670091434,"[40545.0, 4834.0, 544.0, 43.0, 20.0, 0.0, 1.0]","[40388.971298777265, 4705.396293618881, 467.37787574168857, 29.131168690644724, 6.850034603769631, 0.5394935164878804, 0.18711493996337364]","[1378371209.8638442, 160426417.47427636, 15915679.527479153, 992245.2612031334, 231906.71848452074, 18934.843688389454, 6228.377257731994]",203727.8
2022-06-20_2022-06-26,59753.167018634485,"[40204.0, 4767.0, 516.0, 51.0, 29.0, 6.0, 2.0]","[39905.52444504789, 4575.026846982329, 442.6057522511509, 26.690794660233827, 6.780003134975261, 0.46913207242715704, 0.15964015246084334]","[1325684538.3200362, 151836961.24040294, 14670279.667176945, 884321.9889737793, 223074.83150703978, 14969.452274901616, 5812.43440807985]",200498.2
2022-06-27_2022-07-03,59760.16680532409,"[39010.0, 4635.0, 531.0, 50.0, 19.0, 4.0, 4.0]","[38941.36394209966, 4430.1998513591, 430.25334058868793, 27.21684305251731, 6.442417551776798, 0.3789903898670395, 0.2162685209087461]","[1277300766.394614, 145197159.435745, 14074969.033972334, 886714.2725099081, 209206.9848936667, 12339.889292684291, 6553.231730676475]",197908.2
2022-07-04_2022-07-10,59767.16666122664,"[39206.0, 4627.0, 504.0, 55.0, 19.0, 5.0, 0.0]","[38962.94162527268, 4517.00813905821, 446.04540559619863, 27.643599890104895, 6.748411482802576, 0.45512578058022085, 0.21434214335000856]","[1311090982.5318434, 152153971.78526518, 15029013.971863443, 932284.1238239486, 228672.4792798477, 16004.840113540451, 7060.3905354712615]",195691.6
2022-07-11_2022-07-17,59774.16690879582,"[40129.0, 4815.0, 566.0, 56.0, 17.0, 1.0, 0.0]","[40206.48720592428, 4704.322647823064, 468.8220163182204, 28.398130651366706, 6.985557008677189, 0.49850703838594995, 0.1784951692956557]","[1389893280.2970648, 162469701.40901467, 16172480.371832596, 977701.8346557098, 242018.54043184084, 16811.260747086893, 7002.957259268117]",204728.4
2022-07-18_2022-07-24,59781.1668662036,"[39912.0, 4749.0, 536.0, 58.0, 25.0, 2.0, 0.0]","[39478.518168995884, 4555.764758830096, 447.9829240054062, 27.08345454467674, 6.539697220113976, 0.41621836790438344, 0.23305426869976398]","[1365471911.0631175, 157604843.19547436, 15508375.80980367, 941673.4539090022, 226220.29017285455, 13611.688416652329, 7982.690250114816]",204035.8
2022-07-25_2022-07-31,59788.16675636565,"[40148.0, 4782.0, 571.0, 61.0, 23.0, 4.0, 0.0]","[39442.27010225064, 4578.21185265244, 450.84552952661534, 28.59879107709638, 6.884792568546212, 0.5918934998587281, 0.20066714025310733]","[1362976016.9932063, 158088453.50455174, 15543121.88967333, 982161.218999661, 237289.34673931714, 20597.144967811284, 6537.626826311448]",204657.9
2022-08-01_2022-08-07,59795.16681076432,"[39702.0, 4702.0, 534.0, 52.0, 33.0, 7.0, 1.0]","[39657.91214253873, 4595.146875173431, 452.28802365083925, 27.91624187695866, 6.887130914949116, 0.4978475622879902, 0.18233046614787507]","[1370451035.6524127, 158763792.59004864, 15627037.242934056, 962503.6299564206, 237290.52015269504, 17655.378502483465, 7006.344898852188]",204842.1
2022-08-08_2022-08-14,59802.166529745205,"[39922.0, 4650.0, 524.0, 57.0, 23.0, 2.0, 0.0]","[39675.173611318714, 4602.53123295723, 449.33440866590905, 26.925437304992514, 6.558405193265542, 0.47514080983340007, 0.18819105691285506]","[1363667057.342308, 158189181.76627758, 15439024.776954068, 926709.2525166324, 226154.13225016053, 16835.285819631856, 6921.663766279237]",204751.8
2022-08-15_2022-08-21,59809.16680590272,"[39878.0, 4727.0, 517.0, 37.0, 21.0, 2.0, 1.0]","[39807.69627171486, 4604.852953038708, 456.39646043745165, 27.330451542423862, 7.213595149376716, 0.5442336439365966, 0.17180381525007826]","[1355525916.4072585, 156805963.13511136, 15551410.57189827, 930286.6909325365, 245617.36728585028, 17494.398473066725, 6136.87882596709]",204786.5
2022-08-22_2022-08-28,59816.16690625,"[37912.0, 4470.0, 489.0, 42.0, 17.0, 1.0, 1.0]","[38135.988632404966, 4381.303795396346, 424.69524020908597, 25.550702344760897, 5.944993964418531, 0.5001248095993998, 0.16570066244455062]","[1268762627.704841, 145843478.3244583, 14182948.85598664, 857921.567879123, 200450.0340142854, 15952.580607986445, 5229.29496436588]",195204.8
2022-08-29_2022-09-04,59823.14737326394,"[37133.0, 4447.0, 556.0, 44.0, 22.0, 3.0, 0.0]","[37244.12413318643, 4302.809471011092, 416.463664194371, 26.280756191272534, 6.183232433048772, 0.5747509809700257, 0.22997520318156145]","[1246577247.6811204, 143939343.0543227, 13966584.469500123, 880267.2641245348, 208155.66846913157, 19369.7610322623, 7727.881031833542]",196042.0
2022-09-05_2022-09-11,59830.14744907413,"[39098.0, 4690.0, 547.0, 63.0, 23.0, 5.0, 4.0]","[38980.65557319227, 4558.210205260486, 457.90719725174256, 28.405350639868367, 7.440260376256355, 0.5994246155071198, 0.16671439060752413]","[1339382888.7673943, 156568659.3402174, 15736276.625880945, 978239.5508292711, 256527.74545248318, 20205.33214261381, 5765.197158049617]",204052.7
2022-09-12_2022-09-18,59837.1668284719,"[37851.0, 4524.0, 533.0, 51.0, 18.0, 3.0, 0.0]","[37759.23323185537, 4385.649730504669, 435.45238796799003, 27.056085408532063, 6.333299977979713, 0.4575055853166261, 0.18642238236556896]","[1244629227.9923644, 144438441.22151375, 14327812.321877852, 887733.6883591515, 212463.22436034848, 15204.653037567798, 6237.772711887979]",194099.8
2022-09-19_2022-09-25,59844.16651377377,"[39827.0, 4877.0, 584.0, 68.0, 25.0, 4.0, 0.0]","[39606.72629955346, 4592.231748668276, 452.38981448902996, 27.88562229312826, 7.122193489571691, 0.5033028657710917, 0.15782916880379694]","[1315650759.0421302, 152482269.86447757, 15044456.442280669, 927208.3708249455, 239877.83121240648, 17837.10663956839, 5296.913355496675]",199200.5
2022-09-26_2022-10-02,59851.1669710641,"[33399.0, 4036.0, 494.0, 34.0, 19.0, 5.0, 0.0]","[33078.21913226435, 3771.438104777248, 368.44943457427314, 21.816804399440297, 5.4630146858078925, 0.3172776576093623, 0.2238610008309974]","[1012404335.2126851, 116196497.34328212, 11416294.962845871, 680356.615045758, 165064.85253563456, 11301.093446815017, 5933.509562960122]",161692.6
2022-10-03_2022-10-09,59858.16684722263,"[39569.0, 4809.0, 632.0, 53.0, 26.0, 3.0, 2.0]","[39496.40041921758, 4589.929530797013, 454.6076339304744, 28.601609921993436, 6.973245098357859, 0.4490075130842064, 0.17360571409958386]","[1354471921.9265065, 157500648.3156875, 15629821.56370816, 985426.9198415123, 239702.2739422365, 15888.038148944943, 6001.892102053277]",203120.7
2022-10-10_2022-10-16,59865.16683425795,"[39759.0, 4989.0, 567.0, 78.0, 27.0, 9.0, 1.0]","[39555.49435227582, 4628.243255296209, 462.531214144361, 28.83523023150779, 6.867494048137587, 0.4900325144436772, 0.2677462809160641]","[1330399037.1286862, 155832693.41852832, 15602415.878786745, 975060.0850852537, 233072.74791794567, 16626.24145673779, 9333.128333883993]",198889.9
2022-10-17_2022-10-23,59871.978755787066,"[24567.0, 2902.0, 346.0, 35.0, 15.0, 2.0, 1.0]","[24280.317221059184, 2875.607739377841, 294.44922335111244, 18.917472583778995, 4.601447554706471, 0.3540827616794693, 0.10763599387961487]","[809633161.5768352, 95670027.4678901, 9795234.483200358, 632517.972371654, 154001.39795658845, 12894.517248347056, 3716.0713961802917]",132362.4
2022-10-24_2022-10-30,59879.2502747682,"[39210.0, 4723.0, 572.0, 53.0, 22.0, 5.0, 1.0]","[39132.46458801038, 4582.800143630543, 457.9464421182344, 30.245940568366116, 7.674479010719459, 0.6801546704915261, 0.22222434091814078]","[1314694984.300399, 154096430.29407018, 15432847.651157564, 1015082.0845072494, 259153.69863147667, 22538.00077167644, 7295.594848701851]",196481.8
2022-10-31_2022-11-06,59886.16695219893,"[39239.0, 4781.0, 623.0, 54.0, 25.0, 4.0, 2.0]","[39164.40131215818, 4577.515863591934, 464.74889910223277, 30.03857665916347, 7.619579568607831, 0.5190742744465884, 0.22427352682317508]","[1329720455.255478, 155613832.7833457, 15835591.926810907, 1024158.4291904634, 262190.3137526452, 17192.814479384102, 7467.236579422]",199524.9
2022-11-07_2022-11-13,59893.16699583343,"[40305.0, 4777.0, 566.0, 64.0, 32.0, 5.0, 0.0]","[40076.285995542035, 4664.6316111286715, 467.83328238644685, 29.276003408702245, 7.520087229093448, 0.6539014811136782, 0.16833605255926076]","[1376915076.6833324, 160472780.57492298, 16142027.95810541, 1010474.1989738848, 259027.62190643806, 23048.1672235759, 6291.077290789802]",203236.0
2022-11-14_2022-11-20,59900.16687060168,"[40516.0, 4833.0, 570.0, 49.0, 19.0, 2.0, 0.0]","[40218.147169653676, 4677.972074009691, 475.30749227199266, 30.33724696187495, 7.104499880776922, 0.5274222452336266, 0.2574898582149406]","[1354416618.849206, 157823366.26623634, 16060406.028216086, 1026816.308853187, 239119.86005697952, 18347.311759465458, 8564.924847635619]",198312.4
2022-11-21_2022-11-27,59907.16699351847,"[39587.0, 4700.0, 542.0, 45.0, 16.0, 1.0, 0.0]","[39594.23059763282, 4599.4045264072165, 461.5181601106256, 28.793975986081833, 7.483508278318013, 0.55873737628033, 0.2271178786261761]","[1322218418.9352715, 153887707.55306387, 15468206.296786452, 963689.3504437659, 251440.15593391954, 19231.941604487565, 7097.217157972941]",194707.3
2022-11-28_2022-12-04,59914.166677777845,"[40034.0, 4770.0, 483.0, 56.0, 16.0, 2.0, 1.0]","[39700.25944607705, 4628.421010530014, 464.85716604160973, 29.657635765689662, 7.574486494284095, 0.6060222658227393, 0.17510048802564893]","[1327625708.2006495, 154981849.41424483, 15585411.024716582, 995391.0932580928, 253600.80454215466, 19955.2196358543, 5759.134423536543]",194103.2
2022-12-05_2022-12-11,59921.166612731264,"[40968.0, 4760.0, 556.0, 36.0, 18.0, 2.0, 0.0]","[40856.75977774077, 4757.8322645281105, 479.42596323304036, 30.34393401926105, 7.487383178861077, 0.5545526897060318, 0.2301307878604314]","[1406785263.9279125, 163838613.4859297, 16507189.13843836, 1047168.9368049937, 259163.42147031054, 19152.097305304713, 8447.01823896734]",202872.8
2022-12-12_2022-12-18,59928.16688993055,"[40514.0, 4785.0, 494.0, 38.0, 11.0, 0.0, 1.0]","[40036.647438014734, 4657.441621297674, 467.23148896604056, 29.420033311241404, 7.119440580099964, 0.47544036661164846, 0.17596877048432735]","[1362145676.7293968, 158550113.55819356, 15908875.838076787, 1000584.3656984927, 243313.67545074222, 16733.411320265546, 6292.491435267658]",198152.3
2022-12-19_2022-12-25,59935.16690578736,"[41880.0, 4890.0, 499.0, 33.0, 17.0, 0.0, 0.0]","[41467.71453762092, 4838.163654429926, 484.07543301306737, 30.77903054269169, 7.605534575743035, 0.6232749786463406, 0.20082194546721263]","[1422333739.6545186, 165890026.45312017, 16595257.8756174, 1055277.4128286976, 261545.5033139653, 22064.60134636621, 7098.842920825387]",202142.2
2022-12-26_2023-01-01,59942.16682083384,"[25601.0, 3124.0, 322.0, 21.0, 7.0, 0.0, 0.0]","[25831.232871433836, 3067.8966477257864, 313.3263259812649, 21.112911519840676, 5.427532912304513, 0.4868370511641303, 0.16019871346631828]","[824981819.1057191, 97827191.20106083, 9995674.389863523, 672869.0723126495, 172875.19901147712, 15553.945680260504, 5199.831542450986]",140137.3
2023-01-02_2023-01-08,59949.16686342559,"[35902.0, 4305.0, 438.0, 37.0, 10.0, 0.0, 0.0]","[35329.97302730908, 4162.511373048926, 431.96362394923307, 28.166108463667, 6.87590583405221, 0.592640334390639, 0.13415547361419086]","[1155505338.4759948, 136326422.29176605, 14127936.709514441, 921422.6594623183, 224276.88056025686, 19808.17745662582, 4628.701159607909]",183112.7
2023-01-09_2023-01-15,59956.16683078704,"[41710.0, 5025.0, 515.0, 54.0, 3.0, 2.0, 0.0]","[41781.78931567855, 4889.983735301588, 498.5370747963651, 32.82533510051687, 7.623833754577034, 0.5868240184806509, 0.22702598654597145]","[1450485285.5409284, 169752968.70497143, 17296141.16596582, 1138213.417946403, 263888.36937796854, 20776.639058969966, 7162.580043115824]",203133.1
2023-01-16_2023-01-22,59963.16676030106,"[42727.0, 5197.0, 513.0, 51.0, 10.0, 1.0, 0.0]","[42505.91306615927, 4968.584486663543, 504.931226714676, 32.728118314883204, 7.957657412146373, 0.6515760671761939, 0.23363009424741518]","[1477561793.530347, 172542594.25787884, 17519532.70131088, 1136624.6681269302, 276589.7882157402, 22506.931476664315, 7712.457271554877]",203198.4
2023-01-23_2023-01-29,59970.16675717596,"[41593.0, 4903.0, 498.0, 52.0, 12.0, 2.0, 0.0]","[41038.48407385665, 4761.647125785163, 476.4467579273265, 29.544554048191532, 7.489019204188673, 0.6015149382176006, 0.21209514435501808]","[1418007101.1978648, 164426445.19619763, 16438468.068208635, 1016813.8102052474, 256203.13950781012, 20338.957807664865, 7567.824534967122]",201583.3
2023-01-30_2023-02-05,59977.16682650465,"[41223.0, 4937.0, 561.0, 51.0, 19.0, 6.0, 1.0]","[41032.81042896885, 4772.253874388339, 480.2356454568706, 29.951583958322374, 7.5481334404623635, 0.6759045981789846, 0.2389198129058207]","[1414124339.9749324, 164436504.23245248, 16519470.530971272, 1031515.8695893345, 258927.97167272464, 23011.80261494215, 8400.397738684043]",202995.1
2023-02-06_2023-02-12,59984.16681087963,"[42634.0, 5089.0, 538.0, 47.0, 19.0, 0.0, 0.0]","[42499.006639940824, 4933.380236123852, 497.3429745188295, 31.231256586651106, 8.125822774279856, 0.6764647307425158, 0.2706001647574235]","[1472168042.9376864, 170835222.96674702, 17199253.16986257, 1079570.3481021347, 280382.5201430119, 22749.10247924232, 9002.710027212426]",202995.1
2023-02-13_2023-02-19,59991.166785648245,"[40860.0, 4855.0, 591.0, 44.0, 25.0, 3.0, 0.0]","[40501.10550115667, 4713.869652799282, 475.3874601939603, 30.385149882274323, 7.717116781937387, 0.5817575506964885, 0.2413295711772096]","[1378897736.4593842, 160512794.23890743, 16171658.678135447, 1032091.830799578, 261156.6600978914, 20359.34933811576, 8530.960066642785]",201530.3
2023-02-20_2023-02-26,59998.16684629615,"[40306.0, 4849.0, 516.0, 44.0, 11.0, 2.0, 0.0]","[40321.71915326304, 4683.901877519746, 474.8323795694958, 29.82010614053857, 7.722895180714643, 0.5672697345036805, 0.22857722686214194]","[1372280665.2971191, 159445287.24808168, 16162485.671833266, 1016700.2749657499, 262519.5015238704, 19028.649234597462, 8172.098104187622]",197141.2
2023-02-27_2023-03-05,60005.16687835648,"[38536.0, 4543.0, 561.0, 48.0, 25.0, 3.0, 0.0]","[38196.85346170339, 4403.151582443158, 446.4085001016778, 29.091812857256347, 7.096682432611239, 0.5370298326230492, 0.1869921216745305]","[1150907759.5833797, 132908739.45352897, 13467775.582465168, 878612.4358167341, 215440.16979087226, 15892.79301555953, 5657.574470776642]",178448.9
2023-03-06_2023-03-12,60012.16669861128,"[35040.0, 4107.0, 472.0, 40.0, 12.0, 1.0, 0.0]","[34704.97964845051, 4055.686327236454, 412.84897718786135, 27.131707219964742, 6.634626779129939, 0.5592356214209292, 0.16197878728750417]","[1133158004.57715, 132626553.86362027, 13500747.482300159, 886876.875497682, 216165.18538558108, 17806.984260758665, 5826.717077825181]",170745.9
2023-03-13_2023-03-19,60019.16670821783,"[40790.0, 5026.0, 545.0, 38.0, 14.0, 1.0, 1.0]","[40742.30270362457, 4813.117068973922, 494.82735422549354, 32.39849643132386, 7.530437585664293, 0.6327846018179408, 0.18377977600342352]","[1402298597.8533208, 165632938.19987154, 17024606.40767349, 1115108.9055002294, 258681.33028933586, 22816.19735351654, 6935.887886574562]",202549.6
2023-03-20_2023-03-26,60026.16679004633,"[42703.0, 5104.0, 564.0, 48.0, 20.0, 2.0, 0.0]","[42304.22278438254, 4977.571373152619, 507.62507047921326, 32.73179405220029, 8.345946628867736, 0.5716920832636972, 0.26767331097361063]","[1429831579.043777, 168241957.40658987, 17135052.953295697, 1105270.903568217, 280990.89326737286, 19762.296804488244, 8789.771544678937]",200611.1
2023-03-27_2023-04-02,60033.166902199344,"[42121.0, 5204.0, 604.0, 50.0, 29.0, 5.0, 1.0]","[41850.997564446225, 4922.0393530786405, 503.0720107700777, 32.865878858455986, 7.932444171415563, 0.569889175817074, 0.19278218592114313]","[1439524987.669002, 169357130.69981053, 17315122.072155494, 1128022.4350848245, 275093.54024662136, 19479.69125349331, 6076.163132830234]",202686.2
2023-04-03_2023-04-09,60040.16684895881,"[41509.0, 5198.0, 578.0, 75.0, 21.0, 5.0, 1.0]","[41705.007410925304, 4890.274147436832, 502.6609306568386, 31.999637527627847, 7.79074323669277, 0.5782602536394262, 0.2226309086862385]","[1420273785.1453898, 166548098.02803367, 17111233.558852337, 1088718.8594208448, 265959.82749609434, 19745.669051418972, 7800.212371471638]",202998.8
2023-04-10_2023-04-16,60047.16669548633,"[40384.0, 4835.0, 567.0, 58.0, 23.0, 2.0, 1.0]","[40119.67289255011, 4721.177852560222, 482.17786747334804, 30.66192331614384, 7.5356333068746935, 0.6261089449498791, 0.20003840556795013]","[1357961599.0641286, 159813797.90286565, 16324728.972519856, 1038467.9708784884, 254674.3798372613, 21829.86168701264, 6410.706314862537]",200115.3
2023-04-17_2023-04-23,60054.16680555557,"[41420.0, 4919.0, 546.0, 46.0, 17.0, 1.0, 0.0]","[41336.71620362565, 4836.718282269803, 480.9003977415435, 30.527937621446178, 7.485699143000106, 0.5278940026286576, 0.2521760637612366]","[1362520490.1459916, 159660801.01023784, 15902352.967435388, 1009710.2200382231, 246508.59712451528, 17269.107656639422, 8268.41025204215]",196040.7
2023-04-24_2023-04-30,60061.166785763984,"[41131.0, 4884.0, 601.0, 60.0, 26.0, 2.0, 1.0]","[41065.40839724113, 4789.032978334116, 487.9984532013163, 30.59464867998321, 7.841004325729651, 0.5568294626782179, 0.2586525040363047]","[1367852999.020956, 159610997.91515425, 16260507.467134943, 1018022.1075349224, 262344.91982996545, 19101.530895139505, 8317.2323646905]",203820.3
2023-05-01_2023-05-07,60068.16675104176,"[41988.0, 4970.0, 540.0, 39.0, 17.0, 2.0, 0.0]","[41835.14100337798, 4891.101891936927, 497.9901694598356, 31.24508326529638, 7.986005236425581, 0.6109945209326236, 0.2051956189440043]","[1435088004.045779, 167734581.17004502, 17069959.343027525, 1068060.9533205682, 276310.7257860862, 21696.283291699394, 7317.290570941417]",204678.1
2023-05-08_2023-05-14,60075.16686215272,"[41241.0, 4928.0, 592.0, 59.0, 14.0, 2.0, 0.0]","[40961.29620186678, 4783.649801729487, 485.1668268218159, 30.926839626908226, 7.768895052190059, 0.5512030547191968, 0.1817546039717529]","[1393134607.2859402, 162687666.9801799, 16496406.823889207, 1051297.9370325026, 264857.7665445491, 18789.26576663602, 6431.248039710583]",201526.6
2023-05-15_2023-05-21,60082.16686030101,"[41447.0, 4922.0, 561.0, 36.0, 21.0, 1.0, 1.0]","[41152.33433027129, 4797.507839555438, 479.01709414528693, 31.054205472312386, 7.39169045050116, 0.5518284763226436, 0.2205542181543972]","[1417109882.139455, 165138805.21367165, 16474820.344705619, 1068807.144984494, 253570.20730982485, 18870.23977389985, 8793.837777065028]",204688.8
2023-05-22_2023-05-28,60089.16687615765,"[40928.0, 4811.0, 538.0, 30.0, 13.0, 4.0, 0.0]","[40780.45918982451, 4754.434060457929, 475.6646506786163, 29.08564893205341, 7.470296608016069, 0.6019724430013115, 0.20558346468729818]","[1407003366.7602227, 164039367.15037578, 16416306.348027127, 1002501.2710590669, 259220.76614904645, 20953.269348512404, 7187.103212172038]",204804.7
2023-05-29_2023-06-04,60096.1668083332,"[37965.0, 4453.0, 472.0, 38.0, 13.0, 2.0, 2.0]","[37837.21324768657, 4381.834538737002, 432.5998812135816, 27.062060689847694, 6.32369789244616, 0.5854353513735283, 0.2080113574665238]","[1279579645.2740743, 148153930.96608633, 14615021.216132857, 914349.5619778245, 214321.53772658188, 19385.539155120867, 7274.052583766536]",194386.2
2023-06-05_2023-06-11,60103.167110069255,"[40753.0, 4720.0, 466.0, 44.0, 8.0, 1.0, 0.0]","[40301.11244621966, 4645.8737615492955, 459.06541292574013, 28.865894274591895, 6.862316146318363, 0.47891974398756787, 0.16672039671710764]","[1394281708.8486652, 160767759.9482813, 15894046.711604672, 998013.1201756687, 236263.05771417543, 16745.31380505964, 5740.357353847417]",204682.7
2023-06-12_2023-06-18,60110.16689143563,"[41368.0, 4656.0, 511.0, 42.0, 15.0, 1.0, 0.0]","[41027.75232564014, 4703.066240251961, 465.89410272005523, 27.901740150250422, 7.0083213611555095, 0.45607840758723034, 0.14736203205317924]","[1420597602.9726627, 162815360.61287153, 16101589.950094564, 965429.7262953755, 242447.9854617975, 14715.782900267839, 5680.840763773929]",204785.7
2023-06-19_2023-06-25,60117.16688773152,"[41062.0, 4645.0, 479.0, 34.0, 15.0, 4.0, 0.0]","[40542.82133971947, 4631.035336397548, 453.6152858188232, 28.47550495857886, 6.877564244683759, 0.48330678119411247, 0.22913440121248935]","[1399489690.992169, 159696859.98827493, 15639431.235538602, 977906.5496886959, 238065.03620931, 16920.341772093714, 8402.706962225177]",204138.8
2023-06-26_2023-07-02,60124.166909374864,"[40822.0, 4551.0, 480.0, 45.0, 6.0, 1.0, 1.0]","[40539.078540843046, 4561.828291372377, 438.3553262252762, 27.13989303610543, 6.629343272464005, 0.5776594479501954, 0.14377247300685145]","[1405306754.2666569, 158068951.60351542, 15189111.598380156, 939518.8838899558, 229532.99142483156, 19411.04228886285, 5108.299279281262]",204671.5
2023-07-03_2023-07-09,60131.166912731336,"[39880.0, 4400.0, 478.0, 30.0, 14.0, 2.0, 0.0]","[39907.685475551356, 4472.362582609195, 430.3527542527403, 26.485452359172413, 6.346245483163622, 0.511407053341861, 0.17448717033548775]","[1382691383.9367085, 154690883.12450105, 14873102.617590992, 913108.5219570216, 217620.28351163442, 18517.30203169067, 6335.238758521288]",204669.1
2023-07-10_2023-07-16,60138.16683148146,"[39098.0, 4773.0, 534.0, 57.0, 17.0, 5.0, 1.0]","[38818.72801439227, 4323.356462119534, 411.94523654534015, 24.845985060471502, 6.292536059375589, 0.44618186393411363, 0.18424627161529922]","[1306878290.6731076, 145405638.55198315, 13831415.25873588, 837351.5606250438, 211350.14566801512, 15900.49156558695, 5185.569828370465]",198282.4
2023-07-17_2023-07-23,60145.16698715271,"[39048.0, 4351.0, 527.0, 59.0, 16.0, 2.0, 0.0]","[38909.03984847675, 4338.507902227891, 417.1261523564135, 25.08193811770729, 6.023345742714601, 0.5476223541858679, 0.18383249253716324]","[1346740927.2550967, 150291197.29241848, 14469883.567566643, 872439.2717347756, 208811.23297053776, 19106.75754308864, 6904.644940556999]",204739.6
2023-07-24_2023-07-30,60152.16686215278,"[34350.0, 3880.0, 471.0, 42.0, 8.0, 1.0, 1.0]","[33693.92419861817, 3746.07070503255, 357.4867463566323, 21.59224990594031, 5.317016110520519, 0.4213933864966029, 0.12267007823192241]","[1171971511.4613643, 130401252.13836008, 12494990.267057586, 755464.0801602937, 186419.60395296777, 14432.623629777601, 4407.7758547855965]",175710.6
2023-07-31_2023-08-06,60159.16689525477,"[39921.0, 4632.0, 603.0, 61.0, 25.0, 3.0, 0.0]","[39462.0263932627, 4420.1528600446445, 423.0126147711874, 25.187930390663617, 6.356378107767936, 0.5015885253189669, 0.1897106361991084]","[1363198459.7352784, 152643972.99799722, 14593061.209870113, 870733.1346726788, 220031.89993931286, 16757.505511804313, 5865.375324408907]",204759.3
2023-08-07_2023-08-13,60166.16702233809,"[39231.0, 4620.0, 527.0, 51.0, 33.0, 3.0, 1.0]","[39101.055994595, 4388.680241534604, 421.5770024822921, 25.780341742390526, 6.2659909048905895, 0.48957502109220646, 0.13189264202973547]","[1334157137.1534956, 149463394.3104956, 14351567.428800907, 878261.0661079542, 214831.8970539558, 16516.444928534926, 5008.632810540589]",204727.7
2023-08-14_2023-08-20,60173.16709594929,"[37487.0, 4245.0, 439.0, 33.0, 8.0, 6.0, 2.0]","[37374.52779623575, 4145.675117954464, 393.1416822668883, 23.453296460715038, 5.468447386061669, 0.3624309556829302, 0.12764784608566238]","[1096599186.3706713, 121357612.27681419, 11509498.28462267, 693419.3347206356, 162252.45692843062, 10657.242093890618, 3902.46623608162]",181652.6
2023-08-21_2023-08-27,60180.16712303249,"[38539.0, 4449.0, 454.0, 30.0, 9.0, 0.0, 0.0]","[38323.2307728352, 4323.512084403972, 414.20697609516134, 25.42777270567961, 6.206966205005103, 0.3848304268873556, 0.1859994776887213]","[1250939518.9031606, 141277254.03247136, 13591400.632718703, 838682.4443582154, 205606.53163555206, 13213.907644114011, 6091.889310091776]",194456.0
2023-08-28_2023-09-03,60187.16670706021,"[35139.0, 4130.0, 488.0, 47.0, 10.0, 1.0, 0.0]","[34771.66517215292, 3927.9924081336367, 377.6578731428841, 22.76067971746918, 5.437225986183174, 0.33141215807992785, 0.17420586325067827]","[1166729155.2057226, 132079783.29253355, 12741810.28949512, 769941.1328869973, 185691.7326400142, 11843.989463496446, 6023.767992569168]",177112.9
2023-09-04_2023-09-10,60194.166676041845,"[38515.0, 4489.0, 482.0, 40.0, 12.0, 1.0, 0.0]","[38160.46117017397, 4299.959472100203, 413.6912915230166, 24.419351203046414, 5.879858747633704, 0.45099977133123426, 0.21279921480406655]","[1304380409.131811, 147154885.18545145, 14195240.824136026, 842811.5613052627, 202934.8406808727, 15958.443924023624, 6837.9518278538235]",199690.4
