# ra : 253.468, dec : 39.76
2023-09-11_2023-09-17,60201.16667962952,"[38733.0, 4451.0, 500.0, 41.0, 14.0, 0.0, 1.0]","[38606.120582139025, 4350.530002936092, 420.2738744359109, 25.624299859085664, 5.941015673928331, 0.4238155784828301, 0.19893002405605326]","[1325357697.4505816, 149403769.09807265, 14445375.070900679, 885057.7228315491, 205578.6409106038, 15249.785058883963, 6880.221186373799]",203059.5
2023-09-18_2023-09-24,60208.16700092539,"[38372.0, 4585.0, 483.0, 50.0, 18.0, 0.0, 0.0]","[38050.22368148087, 4283.0312395805395, 413.976611924513, 25.290852516756974, 6.081831002775539, 0.39413817777788956, 0.1657376088869792]","[1294956933.5360084, 145875112.17278957, 14113053.019748515, 865104.0236368449, 208120.30379599903, 15317.52497745443, 5594.10410917041]",200507.4
2023-09-25_2023-10-01,60215.16700601883,"[33892.0, 3915.0, 401.0, 29.0, 6.0, 0.0, 0.0]","[33615.652441400336, 3792.417533607461, 369.66678655886653, 22.81923956217011, 5.048355456142195, 0.5093843291357601, 0.1775494951511929]","[1151592935.9056795, 129946015.25618537, 12669115.845123334, 785859.7850670629, 175269.24377150953, 17642.001173200246, 5817.9038655098]",180983.4
2023-10-02_2023-10-08,60222.16709571736,"[38675.0, 4491.0, 444.0, 44.0, 12.0, 3.0, 0.0]","[38731.67104829515, 4372.763210707192, 424.53812452505883, 26.183076933554467, 6.118936467836366, 0.3823681634263176, 0.1721393674827122]","[1329229275.7171156, 150150864.15043247, 14622042.451557783, 901625.3206756462, 212469.9181801394, 14020.208414312925, 6561.115635517571]",203212.8
2023-10-09_2023-10-15,60229.16655520767,"[38501.0, 4430.0, 403.0, 28.0, 7.0, 0.0, 0.0]","[38479.79086275349, 4356.390255443939, 425.814579161207, 27.64386391181711, 6.930376405827694, 0.48970456456756845, 0.15498840119064092]","[1310820881.2392516, 148401308.6350804, 14518943.478998793, 942316.2287651941, 236968.41789611, 18157.24591406085, 5740.650953638008]",202827.1
2023-10-16_2023-10-22,60236.16671643536,"[33787.0, 4057.0, 435.0, 35.0, 10.0, 2.0, 0.0]","[33886.721024643055, 3821.5125869310405, 375.14183387993205, 23.489283062836808, 5.273732265332132, 0.38003173488768427, 0.1553630287719592]","[1078608720.4111848, 121902816.74757016, 11969707.428002832, 760683.3618143342, 171462.94411755537, 12029.136476193917, 4095.89172084397]",176656.7
2023-10-23_2023-10-29,60243.166953356485,"[34781.0, 4018.0, 431.0, 43.0, 8.0, 2.0, 0.0]","[34875.21643713852, 3916.954991607789, 378.8762166769585, 23.60425966586272, 5.746875617387426, 0.4535425046513026, 0.1853343356662755]","[1185433818.5638084, 133370380.9174888, 12931648.562432472, 806738.4989079783, 199246.80258159866, 15010.945682306505, 6753.993766700857]",180106.1
2023-10-30_2023-11-05,60250.16689942109,"[1654.0, 168.0, 19.0, 0.0, 0.0, 0.0, 0.0]","[1648.3845161213098, 172.18109351891195, 15.817759371573262, 0.8834207736375799, 0.20596243044933193, 0.030003906464657414, 0.006480285221327441]","[1457321.353893473, 152723.73273455296, 14078.095844350732, 797.949965008494, 194.72506602420745, 27.313881728548242, 8.032997650672554]",3897.2
2023-11-06_2023-11-12,60257.16688657396,"[40231.0, 4668.0, 465.0, 34.0, 13.0, 2.0, 1.0]","[40143.01156510412, 4614.436058884607, 461.2964424841559, 29.0486446154358, 7.402007615985942, 0.5222762519627255, 0.22987688335623713]","[70771160.14965425, 8137578.875734599, 815055.3473191067, 51297.98813735015, 13096.618664438814, 920.8018935733998, 378.1324135907081]",203136.7
2023-11-13_2023-11-19,60264.16712557869,"[39809.0, 4557.0, 484.0, 38.0, 17.0, 0.0, 0.0]","[39449.38620213153, 4503.093809658751, 453.0622736524817, 28.677543738573114, 6.957505466855988, 0.5453372786295164, 0.2268633754891939]","[69349968.3821994, 7924444.244034212, 798252.473703866, 50703.969910440064, 12335.458959786363, 985.9682542501718, 376.2509311543152]",202985.2
2023-11-20_2023-11-26,60271.16686388888,"[39719.0, 4532.0, 466.0, 27.0, 14.0, 2.0, 0.0]","[39407.0584811101, 4497.213992087503, 452.6674862696059, 29.01659481535766, 7.259879269497682, 0.5549873782045542, 0.2340653300947776]","[69234836.8539838, 7918089.903319187, 797490.2425777958, 51141.98528211798, 12781.349948672187, 984.6533752389906, 395.1247997873035]",201909.1
2023-11-27_2023-12-03,60278.16692754628,"[38770.0, 4414.0, 493.0, 38.0, 9.0, 0.0, 0.0]","[38822.322735229325, 4432.284695962557, 446.47892614716443, 28.933201207924622, 7.266370815662454, 0.5231287367758184, 0.2121065356404427]","[65854485.30524722, 7528484.502898483, 759021.7268719969, 48936.40979660551, 12195.957052134, 929.2187606174668, 386.9533704209246]",193313.7
2023-12-04_2023-12-10,60285.16668923611,"[41047.0, 4780.0, 461.0, 34.0, 13.0, 2.0, 0.0]","[40785.65473074684, 4658.844864894564, 462.88551743437097, 29.916577164247208, 7.253119493794167, 0.5888458657691902, 0.1910589695210611]","[72515351.15700783, 8295147.10227358, 824827.4336845373, 53410.45585657177, 12975.781773278346, 1027.4146145798165, 317.20722786691]",201664.2
2023-12-11_2023-12-17,60292.16705150461,"[40271.0, 4551.0, 510.0, 37.0, 16.0, 0.0, 0.0]","[40162.219436399915, 4547.249451524456, 451.9392864261653, 28.1732038422175, 7.2016160186468365, 0.6571527409000281, 0.22093804919663537]","[69636500.94616857, 7906452.273057127, 787180.5641861932, 49160.17627908969, 12523.795165285268, 1131.6006306528643, 338.0729591851543]",194165.0
2023-12-18_2023-12-24,60299.16706886605,"[33959.0, 3953.0, 410.0, 27.0, 13.0, 1.0, 1.0]","[33931.921567714635, 3876.038517394574, 385.9133569101137, 25.094480550298353, 6.3185537948564106, 0.4454623532159532, 0.16282496780138458]","[59546493.28978436, 6808411.005109065, 678347.390312692, 44054.661754807385, 11013.382709731839, 792.447616460737, 292.6159962591169]",173942.7
2023-12-25_2023-12-31,60306.16691192113,"[40838.0, 4808.0, 531.0, 36.0, 9.0, 1.0, 2.0]","[40307.70716881076, 4624.564888548239, 467.31589750725624, 29.98916901226663, 7.578657986634191, 0.5531791187626354, 0.21614840981038988]","[72778878.4420722, 8347391.592961929, 843322.5564396237, 54034.938572389685, 13696.804956622896, 1027.39008450361, 372.03803019636484]",203124.7
2024-01-01_2024-01-07,60313.16689004636,"[41160.0, 4774.0, 512.0, 31.0, 5.0, 0.0, 0.0]","[41207.061002480106, 4694.151801897455, 472.92308612062453, 30.150142695434766, 7.6839440930164855, 0.6182931844472195, 0.20832864351473068]","[74464505.88999231, 8479631.428673772, 854177.7827391125, 54512.67777155806, 13900.687875559237, 1133.6733232731488, 382.29611215762566]",203042.7
2024-01-08_2024-01-14,60320.16693425913,"[41098.0, 4657.0, 468.0, 37.0, 7.0, 2.0, 0.0]","[40689.221187264535, 4626.69310233589, 458.83332994421664, 29.064738557930944, 7.320515063580077, 0.6110621887118765, 0.1839373065052352]","[73578226.49367622, 8360774.773555485, 828632.1418658525, 52563.237759867494, 13203.721581181615, 1101.1798324640733, 345.7813965516862]",203258.9
2024-01-15_2024-01-21,60327.16667476842,"[38955.0, 4433.0, 470.0, 51.0, 10.0, 0.0, 0.0]","[38939.69754657519, 4451.779201855754, 443.3737399169615, 28.892841176021747, 7.386025139608327, 0.517157930038066, 0.15646307925640734]","[69266229.3289621, 7911242.98968649, 787245.6087577228, 51182.49124460751, 13062.88792835467, 904.5653612549212, 291.3844102043421]",196564.7
2024-01-22_2024-01-28,60334.16680081016,"[38507.0, 4556.0, 488.0, 37.0, 6.0, 2.0, 0.0]","[38552.822212740866, 4379.23300109621, 438.4599011791706, 27.511550864356607, 6.4218114778606825, 0.5500741112803526, 0.1775454777526522]","[67964097.98769444, 7718905.951977501, 771569.8192131856, 48316.871700685544, 11304.630403557849, 928.7244709890674, 328.96722446771037]",193881.2
2024-01-29_2024-02-04,60341.166692014405,"[32967.0, 3942.0, 431.0, 29.0, 12.0, 0.0, 0.0]","[33044.255160349596, 3776.3418081389623, 380.06680190107556, 24.533255192403963, 5.792861278957536, 0.5054249243139916, 0.15085351564487903]","[57582158.61225722, 6575527.003639819, 661629.6247637697, 42681.736142610185, 10066.698269329649, 914.0362387002468, 270.4691259551924]",172779.6
2024-02-05_2024-02-11,60348.16673680519,"[41570.0, 4754.0, 495.0, 45.0, 9.0, 0.0, 1.0]","[41413.92368333158, 4701.910918196071, 468.41475568712696, 29.59831217108678, 6.692780934458129, 0.5338085102072283, 0.20085655355802898]","[74602709.53570929, 8461792.080472656, 842100.1999892909, 53295.072064085856, 12020.830420810833, 920.6056925544916, 329.1406510544035]",202808.8
2024-02-12_2024-02-18,60355.16688726813,"[40696.0, 4728.0, 470.0, 45.0, 9.0, 0.0, 0.0]","[40622.297474802916, 4639.964606836366, 466.47997126310804, 29.412858038668745, 7.056359091762466, 0.5967278795929581, 0.2075482260653772]","[73305337.39909591, 8366326.743176749, 841196.4556520118, 52964.77259789652, 12772.951215478459, 1056.9873426124532, 339.4569469185531]",202941.4
2024-02-19_2024-02-25,60362.16673182886,"[41669.0, 4935.0, 540.0, 33.0, 14.0, 1.0, 0.0]","[41471.25661325245, 4736.544584667836, 470.8788416756117, 30.288915742662986, 7.512335522229461, 0.529631497257991, 0.1643649919109146]","[73866467.55446799, 8431541.109022425, 838085.9076057755, 53908.55452528506, 13380.468481876327, 915.4221917124056, 277.0661416987339]",200120.5
2024-02-26_2024-03-03,60369.166689467645,"[40929.0, 4666.0, 465.0, 34.0, 14.0, 1.0, 0.0]","[41030.00547557416, 4660.729116190741, 460.6391122079262, 29.640162917676147, 7.547007494647638, 0.5432568511725223, 0.18273760709909037]","[72395847.1897702, 8226694.0973669095, 812490.4721672091, 52143.37241857296, 13250.846627024592, 957.4030174680088, 352.2750845744372]",196789.0
2024-03-04_2024-03-10,60376.16660543954,"[41333.0, 4670.0, 513.0, 47.0, 8.0, 0.0, 0.0]","[41278.50170868952, 4676.296664150613, 463.9959362955025, 28.34860936075138, 7.1569685805732615, 0.5658550952206975, 0.18226650021260282]","[73044114.93947627, 8274348.74285267, 820032.8586258108, 50134.77517696152, 12609.446299214533, 1033.5750150747006, 345.8465827352557]",199527.5
2024-03-11_2024-03-17,60383.1668672454,"[41015.0, 4684.0, 477.0, 30.0, 6.0, 0.0, 0.0]","[40788.95542318216, 4562.857286533092, 440.43397692104077, 26.69841930028777, 6.631093411717197, 0.4876038743331691, 0.1669198090375093]","[73188674.2918527, 8187551.752495549, 789629.6764471541, 47917.1635753268, 11906.304500558806, 861.6903548681894, 300.0904702376676]",203044.5
2024-03-18_2024-03-24,60390.1669740744,"[38331.0, 4418.0, 433.0, 22.0, 8.0, 1.0, 0.0]","[38067.12106841323, 4286.287862575608, 423.0744883461618, 26.368021451721923, 6.221386548453123, 0.503056281386817, 0.18054856979803313]","[64530217.51151527, 7266424.061671808, 716856.006093063, 44444.26430544476, 10613.588938710986, 813.3084493569996, 296.01525016563517]",189421.2
2024-03-25_2024-03-31,60397.16699016142,"[40110.0, 4579.0, 485.0, 32.0, 7.0, 2.0, 1.0]","[40063.52709420546, 4544.671154330142, 448.90151091283025, 27.849648560020757, 6.876176033444085, 0.5588631605034365, 0.18768080908659723]","[71234993.7599048, 8074325.364418612, 796961.8787619185, 49553.526245564244, 12240.31151719604, 998.1908137916255, 323.0233941222863]",202935.6
2024-04-01_2024-04-07,60404.16686817145,"[41239.0, 4691.0, 483.0, 51.0, 8.0, 1.0, 1.0]","[41041.46678238478, 4651.316440979905, 455.14417277285037, 27.62087923037124, 6.760970209599441, 0.49027346445940956, 0.16032100149453116]","[73603122.84226768, 8344196.209766356, 816642.5836388293, 49548.77332604841, 12107.346026243853, 869.9372455978806, 291.7745315015957]",203255.4
2024-04-08_2024-04-14,60411.1671318287,"[39470.0, 4515.0, 459.0, 33.0, 6.0, 3.0, 1.0]","[39426.32747773305, 4500.591644020488, 447.25770365525324, 28.2644744844043, 6.94455392399806, 0.6192928361746255, 0.1784907310447504]","[69704036.55189532, 7952134.242591056, 790524.5589475632, 50115.804511249065, 12268.855650494854, 1106.7423790970702, 291.246134348651]",202012.5
2024-04-15_2024-04-21,60418.1670802084,"[40860.0, 4793.0, 522.0, 40.0, 14.0, 2.0, 0.0]","[40521.57009396588, 4621.723897843778, 456.08321268912204, 28.039207281462573, 6.9622864341149855, 0.5412980891860386, 0.22025506567421474]","[72624704.772307, 8282971.772658785, 817223.4843909869, 50182.4320965428, 12490.426749242008, 1014.3762334701161, 383.76141540704305]",203095.0
2024-04-22_2024-04-28,60425.1668747687,"[41009.0, 4799.0, 537.0, 40.0, 17.0, 0.0, 0.0]","[40617.64070518339, 4550.781577822451, 438.0309991286784, 26.651139267555035, 6.256744941661584, 0.40383536991928976, 0.19754051861023733]","[64559441.37956438, 7238277.395306229, 698138.9229905974, 42471.714668951165, 9918.7908411755, 658.6548050220919, 295.6403732592601]",202681.0
2024-04-29_2024-05-05,60432.1666519675,"[41444.0, 4952.0, 518.0, 46.0, 22.0, 1.0, 0.0]","[41216.974232683155, 4686.002719420877, 464.8824597498054, 29.20444172323893, 7.139760500511235, 0.5192741232156155, 0.171194800684018]","[73514010.50641587, 8360153.481112452, 829182.8891772407, 52181.49441346131, 12728.284906890434, 899.6725688896613, 297.4601154884072]",204749.9
2024-05-06_2024-05-12,60439.16700694412,"[38031.0, 4530.0, 500.0, 37.0, 14.0, 5.0, 1.0]","[37998.90785463158, 4348.26168252316, 432.8406077644779, 26.94716984984604, 6.757018000125738, 0.5281749875578038, 0.1536368046377507]","[66827310.01312204, 7639739.502733302, 759442.770292888, 47270.30881947207, 11947.352386340097, 934.7643892434575, 287.8919877395838]",199320.9
2024-05-13_2024-05-19,60446.16677731487,"[40279.0, 4774.0, 601.0, 67.0, 24.0, 8.0, 2.0]","[39737.65693930224, 4567.492757926399, 451.9731348764553, 28.38984711193397, 6.672791732793015, 0.48569245427769037, 0.19245079895975822]","[71469749.37533166, 8212776.147662138, 811847.2620235514, 51055.257263068954, 11990.400800874322, 879.8791743422025, 330.60391891199066]",204842.7
2024-05-20_2024-05-26,60453.16672048609,"[39961.0, 4868.0, 567.0, 58.0, 23.0, 1.0, 0.0]","[39494.36914475466, 4548.151162664009, 450.43089045367805, 27.887022598728244, 7.056344503201274, 0.5590079075919056, 0.20859901780836987]","[70904555.19875658, 8158273.206985233, 807219.953195229, 49810.92625194098, 12663.34701352591, 1010.2397055472234, 346.1651089696974]",204752.1
2024-05-27_2024-06-02,60460.16671284756,"[34700.0, 4076.0, 439.0, 34.0, 11.0, 1.0, 1.0]","[34601.77729178803, 3954.20728535877, 390.863943876872, 23.646488674324832, 5.421989183070352, 0.36300541775129025, 0.15468153903618811]","[59234124.49970786, 6771675.765625417, 669334.292170783, 40532.05870198809, 9320.648994230258, 637.4219928316676, 241.14349693242417]",171094.8
2024-06-03_2024-06-09,60467.166773263896,"[40591.0, 4789.0, 490.0, 31.0, 13.0, 1.0, 0.0]","[40154.33242739577, 4652.623461321433, 458.3285667223964, 29.146130783199347, 6.829071397395273, 0.5223973468835136, 0.24905050831057549]","[72338949.99118, 8379949.546366757, 825301.8662796988, 52350.692997330014, 12260.777679967787, 903.5009474821993, 443.71613211458964]",204722.2
2024-06-10_2024-06-16,60474.16671030116,"[40476.0, 4740.0, 509.0, 30.0, 8.0, 1.0, 0.0]","[40187.4181111725, 4657.266727050997, 462.91212096153873, 28.20611564324792, 6.87777685553161, 0.4643222330208675, 0.21126262286766576]","[71569873.84203988, 8281267.56108703, 821586.5274881399, 49950.79287257621, 12034.907867233824, 841.4735576556119, 360.9318249038893]",204726.4
2024-06-17_2024-06-23,60481.16693645853,"[40599.0, 4807.0, 538.0, 33.0, 13.0, 0.0, 1.0]","[40456.5037651182, 4666.948369156485, 457.1368168624468, 28.80234388271821, 7.011128022249148, 0.5110471367476228, 0.16904795939758854]","[72228846.22287185, 8326584.304470006, 815251.1829827126, 51346.597282312534, 12600.16320972603, 953.3240349475443, 300.1694320545679]",204698.3
2024-06-24_2024-06-30,60488.16673865738,"[40142.0, 4556.0, 469.0, 37.0, 11.0, 0.0, 0.0]","[40228.12548856547, 4594.586566609995, 453.66223304724093, 26.82165757908104, 6.65182130286635, 0.35822520382552037, 0.19766497188405466]","[71865354.44653882, 8204351.873653664, 809210.6437124645, 47839.17392390602, 11933.227201418647, 628.4777206437788, 354.03958168385725]",203771.0
2024-07-01_2024-07-07,60495.16677083331,"[40137.0, 4600.0, 467.0, 47.0, 14.0, 0.0, 0.0]","[40013.34351736126, 4588.381531376987, 449.75050925438535, 27.074200527906655, 6.194451033089124, 0.5591803864008305, 0.19332714373818075]","[71713692.29197243, 8224937.050336224, 806161.4215298985, 48695.81137166245, 11142.096807678958, 999.3201174561823, 375.4995571732121]",202467.9
2024-07-08_2024-07-14,60502.166909143525,"[38489.0, 4407.0, 443.0, 31.0, 13.0, 0.0, 0.0]","[38332.35548899808, 4337.3457852488345, 416.0099712435881, 24.47095502049692, 5.8894532805786985, 0.4277707648795431, 0.17453137601395532]","[63339178.18568452, 7196121.802375077, 693538.8992769143, 41074.37249272951, 10002.705644968868, 713.2350645175201, 298.34294004124604]",192120.7
2024-07-15_2024-07-21,60509.16687048609,"[40197.0, 4703.0, 454.0, 35.0, 10.0, 1.0, 0.0]","[39823.92117662203, 4537.82938918832, 438.1754524298189, 27.78382986047687, 6.319807922634108, 0.42306682741513596, 0.2065593471792839]","[69240559.05030586, 7880678.133658023, 760921.6843509089, 47828.996435754154, 10979.99849297896, 747.4658146856916, 323.6007835063858]",204604.1
2024-07-22_2024-07-28,60516.166657060414,"[39493.0, 4641.0, 480.0, 38.0, 5.0, 3.0, 0.0]","[39399.16315108596, 4536.834322669903, 445.30239946316567, 26.990991055028605, 6.38243674904956, 0.4948339842667303, 0.21177892090562983]","[69414570.31268299, 7987027.958078932, 782867.6357776063, 47394.20726752222, 11222.408947328357, 874.4321374260935, 362.8890981852504]",202950.1
2024-07-29_2024-08-04,60523.16692777791,"[19334.0, 2273.0, 248.0, 19.0, 3.0, 1.0, 0.0]","[19417.268761172534, 2229.538573111445, 221.94483934875035, 13.287620494690772, 3.3315673472245564, 0.25127804069025245, 0.09238555459121843]","[33051497.22346158, 3794775.4521446335, 377215.4302198264, 22502.064832661483, 5674.295927539793, 435.7294089122114, 148.23988342407895]",104255.9
2024-08-05_2024-08-11,60530.166704513686,"[40027.0, 4659.0, 486.0, 34.0, 15.0, 1.0, 0.0]","[39791.53672862749, 4532.829722444344, 442.3603676881447, 27.121968908231473, 6.510849410811401, 0.5132863400526426, 0.1907877441176209]","[71425798.71971083, 8136652.146997042, 794303.336102805, 48831.06028878711, 11772.481589435809, 917.8847609838633, 313.10345210782293]",204656.4
2024-08-12_2024-08-18,60537.16669236152,"[32380.0, 3761.0, 363.0, 22.0, 8.0, 0.0, 0.0]","[32253.068644937455, 3701.1476384743337, 363.7484875046588, 22.56172879395907, 5.2165531631956235, 0.3945908570335472, 0.1499462382260398]","[54162472.62632328, 6221027.171729613, 611664.1646143569, 37944.974564092925, 8796.377574253991, 622.8238427975034, 244.22592930598512]",169116.6
2024-08-19_2024-08-25,60544.1667016205,"[37731.0, 4548.0, 448.0, 42.0, 12.0, 1.0, 0.0]","[37997.45411608312, 4333.982644016965, 415.20485283460044, 25.863923555427583, 6.094274755193621, 0.41401212990621855, 0.18270538453134846]","[64777469.668188736, 7402262.305359386, 711710.9279344447, 44449.56022186894, 10454.632649223338, 768.127455780689, 349.78123500127504]",196040.7
2024-08-26_2024-09-01,60551.16681585691,"[38797.0, 4468.0, 421.0, 29.0, 6.0, 2.0, 0.0]","[38846.361451706456, 4426.6309965821965, 422.5240444649628, 24.464702868198, 5.870648068627374, 0.48256843388931775, 0.1746088875134979]","[69562136.48554555, 7927644.880945461, 758866.7741009055, 44047.26314048222, 10509.769670281814, 851.287108848981, 295.65768097332045]",203114.3
2024-09-02_2024-09-08,60558.16690115773,"[39490.0, 4539.0, 480.0, 42.0, 9.0, 0.0, 0.0]","[39491.10716392606, 4511.717997653469, 438.31374208947807, 25.459994357313306, 6.029439409775114, 0.4452494532314698, 0.19455491838491318]","[70650085.46838304, 8073507.705495562, 785321.5661928117, 45748.66756999434, 10862.056226422692, 867.55245418951, 343.3524502980582]",203191.2
2024-09-09_2024-09-15,60565.1667167827,"[39779.0, 4504.0, 439.0, 30.0, 8.0, 2.0, 0.0]","[39636.25195691018, 4553.662377914401, 441.14231016545824, 26.101612187265317, 6.443992194843714, 0.40749931807353706, 0.14574630990870233]","[71014840.34286681, 8157527.21592114, 792280.3215275608, 46890.49997258244, 11606.435840563732, 715.8207346364364, 285.99894222581065]",203093.4
2024-09-16_2024-09-22,60572.16689479163,"[39130.0, 4562.0, 461.0, 29.0, 5.0, 0.0, 0.0]","[38967.35161351486, 4487.936657362189, 440.324932169799, 26.147033683280153, 6.405522303303659, 0.5307859015248855, 0.1787401001681959]","[69768987.45443447, 8041356.1438296335, 790863.2242081541, 46984.048241010765, 11565.869924467175, 942.1221384753921, 316.5619947267909]",203074.6
2024-09-23_2024-09-29,60579.16671180551,"[39012.0, 4607.0, 491.0, 44.0, 12.0, 3.0, 0.0]","[38810.66694619869, 4497.141636508532, 441.14219907766915, 26.9252024333597, 6.608902676927362, 0.5128978584886311, 0.190862865954385]","[69147778.46033153, 8017026.361099407, 786968.1230923294, 48179.40683024565, 11891.099479891065, 904.4151213558389, 321.5183257377023]",201949.5
2024-09-30_2024-10-06,60586.16685000021,"[39755.0, 4770.0, 513.0, 39.0, 12.0, 0.0, 0.0]","[39754.37432663798, 4612.399370768987, 455.47494259579827, 28.89230974884975, 6.774684703038844, 0.6050317902569335, 0.20334776517381797]","[71062130.4156192, 8248954.429291318, 815796.0730023086, 51795.46085407821, 12124.185162487995, 1128.2330266439772, 382.9627732755184]",203194.5
2024-10-07_2024-10-13,60593.16674618062,"[39911.0, 4642.0, 482.0, 31.0, 12.0, 1.0, 0.0]","[39936.228495227006, 4627.232926530648, 464.4975473798668, 29.15098794941164, 6.785302853087577, 0.5376628558026756, 0.15001159264898173]","[70389549.42855133, 8158438.878543384, 820097.0463097794, 51582.09305353632, 12041.113156336854, 972.8816535793728, 275.1400032219384]",202936.8
2024-10-14_2024-10-20,60600.16673275487,"[40300.0, 4787.0, 499.0, 32.0, 12.0, 0.0, 1.0]","[39918.01673930915, 4630.011162555754, 465.09050283528234, 28.51638778085544, 7.103063591323429, 0.5969644954343196, 0.2401248576131379]","[70785892.26616035, 8216379.922549112, 827074.97270632, 50896.24247521647, 12634.72172545197, 1055.2903588137037, 416.738386204983]",202426.7
2024-10-21_2024-10-27,60607.16679201383,"[37763.0, 4443.0, 501.0, 33.0, 11.0, 1.0, 0.0]","[38091.78427968031, 4434.629717965531, 445.4611573521946, 28.539027711310254, 7.001632706995167, 0.5524801752621842, 0.17896803710473427]","[66817303.89034593, 7782919.70131843, 782714.8158695701, 50215.09493198597, 12366.043773873485, 946.915828791572, 319.86778063366324]",199065.6
2024-10-28_2024-11-03,60614.16704212961,"[37753.0, 4434.0, 436.0, 35.0, 10.0, 0.0, 1.0]","[37608.44742209208, 4418.498647264052, 439.95517926912646, 27.558371038297825, 7.301277803798985, 0.5561323900755613, 0.21569984564524908]","[66010306.3710404, 7756255.891588926, 773350.8132501281, 48616.18520507714, 12924.63510612634, 927.6317357726477, 397.2273481353411]",196485.1
2024-11-04_2024-11-10,60621.16672523145,"[39459.0, 4600.0, 505.0, 38.0, 6.0, 0.0, 1.0]","[39655.88621473605, 4625.977178633981, 466.4430355505565, 29.859801626457656, 7.420324291942208, 0.6047469127560215, 0.2297764380425405]","[70230349.43051094, 8197490.174853444, 827248.786000156, 52979.936821691204, 13168.746399079455, 1075.8540756564846, 395.51131832221176]",202397.0
2024-11-11_2024-11-17,60628.16672465281,"[40608.0, 4824.0, 471.0, 29.0, 12.0, 1.0, 0.0]","[40627.477986672224, 4732.425406995148, 475.4092087773104, 29.067692737815488, 7.542203001680966, 0.6166266862544706, 0.15894980875929554]","[72700049.22350569, 8475174.162544109, 852914.9774572337, 52095.48643098558, 13638.163410039077, 1120.6286543702452, 293.6751220406476]",203151.0
2024-11-18_2024-11-24,60635.16687314769,"[40809.0, 4823.0, 520.0, 41.0, 10.0, 1.0, 0.0]","[40795.220049154515, 4779.769713942495, 487.36606645878334, 30.1126439294212, 7.8063224536569, 0.6423704445418429, 0.19696749715798711]","[73005974.43177634, 8565013.50984682, 874014.9845978516, 54034.54938730121, 14102.886792845236, 1193.8840888803727, 345.25341874171136]",202803.0
2024-11-25_2024-12-01,60642.16681516197,"[41207.0, 4960.0, 533.0, 34.0, 12.0, 0.0, 1.0]","[41050.70098224232, 4798.446831726435, 485.3082000819291, 31.31325240798662, 7.724466518058971, 0.7368344375937173, 0.2379913001197816]","[73643156.11892362, 8620090.411494112, 872873.3984031238, 56441.31970151168, 13893.99335679028, 1339.0830566381082, 418.5008819336642]",203210.4
2024-12-02_2024-12-08,60649.00021851856,"[41841.0, 4853.0, 509.0, 30.0, 15.0, 2.0, 0.0]","[41801.48221801586, 4832.932772721369, 479.04719747972, 29.2309967876633, 7.249318107618355, 0.6300165438750707, 0.1977372047573981]","[74303319.66250972, 8601025.456451772, 853274.2576424476, 51993.2005794037, 12953.428057957582, 1098.7992232047327, 354.02455573396094]",199371.6
2024-12-09_2024-12-15,60657.58327025511,"[23530.0, 2792.0, 299.0, 17.0, 3.0, 0.0, 1.0]","[23240.427426673603, 2721.0689602533807, 273.6075573715015, 17.799263076798766, 4.188249188993835, 0.25093796243701916, 0.15861515558378111]","[41352320.89953108, 4840326.858137789, 486636.5060016664, 31725.960690375254, 7499.297398902734, 450.1303732367564, 274.3909288115915]",114151.7
